Year,UNIT_MEASURE,Административно подручје,Пол,Religion,Value
2013,Број,Братунац,Ж,does_not_declare,12
2013,Број,Брод,Оба пола,does_not_declare,160
2013,Број,Брод,M,does_not_declare,60
2013,Број,Брод,Ж,does_not_declare,100
2013,Број,Вишеград,Оба пола,does_not_declare,18
2013,Број,Вишеград,M,does_not_declare,9
2013,Број,Вишеград,Ж,does_not_declare,9
2013,Број,Власеница,Оба пола,does_not_declare,16
2013,Број,Власеница,M,does_not_declare,8
2013,Број,Власеница,Ж,does_not_declare,8
2013,Број,Вукосавље,Оба пола,does_not_declare,33
2013,Број,Вукосавље,M,does_not_declare,16
2013,Број,Вукосавље,Ж,does_not_declare,17
2013,Број,Гацко,Оба пола,does_not_declare,6
2013,Број,Гацко,M,does_not_declare,1
2013,Број,Гацко,Ж,does_not_declare,5
2013,Број,Град Градишка,Оба пола,does_not_declare,375
2013,Број,Град Градишка,M,does_not_declare,155
2013,Број,Град Градишка,Ж,does_not_declare,220
2013,Број,Град Дервента,Оба пола,does_not_declare,256
2013,Број,Град Дервента,M,does_not_declare,125
2013,Број,Град Дервента,Ж,does_not_declare,131
2013,Број,Град Добој,Оба пола,does_not_declare,526
2013,Број,Град Добој,M,does_not_declare,271
2013,Број,Град Добој,Ж,does_not_declare,255
2013,Број,Доњи Жабар,Оба пола,does_not_declare,6
2013,Број,Доњи Жабар,M,does_not_declare,2
2013,Број,Доњи Жабар,Ж,does_not_declare,4
2013,Број,Град Зворник,Оба пола,does_not_declare,67
2013,Број,Град Зворник,M,does_not_declare,31
2013,Број,Град Зворник,Ж,does_not_declare,36
2013,Број,Источна Илиџа,Оба пола,does_not_declare,92
2013,Број,Источна Илиџа,M,does_not_declare,41
2013,Број,Источна Илиџа,Ж,does_not_declare,51
2013,Број,Источни Дрвар,Оба пола,does_not_declare,0
2013,Број,Источни Дрвар,M,does_not_declare,0
2013,Број,Источни Дрвар,Ж,does_not_declare,0
2013,Број,Источни Мостар,Оба пола,does_not_declare,0
2013,Број,Источни Мостар,M,does_not_declare,0
2013,Број,Источни Мостар,Ж,does_not_declare,0
2013,Број,Источни Стари Град,Оба пола,does_not_declare,6
2013,Број,Источни Стари Град,M,does_not_declare,5
2013,Број,Источни Стари Град,Ж,does_not_declare,1
2013,Број,Источно Ново Сарајево,Оба пола,does_not_declare,56
2013,Број,Источно Ново Сарајево,M,does_not_declare,24
2013,Број,Источно Ново Сарајево,Ж,does_not_declare,32
2013,Број,Језеро,Оба пола,does_not_declare,0
2013,Број,Језеро,M,does_not_declare,0
2013,Број,Језеро,Ж,does_not_declare,0
2013,Број,Калиновик,Оба пола,does_not_declare,5
2013,Број,Калиновик,M,does_not_declare,4
2013,Број,Калиновик,Ж,does_not_declare,1
2013,Број,Кнежево,Оба пола,does_not_declare,4
2013,Број,Кнежево,M,does_not_declare,3
2013,Број,Кнежево,Ж,does_not_declare,1
2013,Број,Козарска Дубица,Оба пола,does_not_declare,178
2013,Број,Козарска Дубица,M,does_not_declare,77
2013,Број,Козарска Дубица,Ж,does_not_declare,101
2013,Број,Костајница,Оба пола,does_not_declare,67
2013,Број,Костајница,M,does_not_declare,26
2013,Број,Костајница,Ж,does_not_declare,41
2013,Број,Котор Варош,Оба пола,does_not_declare,107
2013,Број,Котор Варош,M,does_not_declare,45
2013,Број,Котор Варош,Ж,does_not_declare,62
2013,Број,Крупа на Уни,Оба пола,does_not_declare,0
2013,Број,Крупа на Уни,M,does_not_declare,0
2013,Број,Крупа на Уни,Ж,does_not_declare,0
2013,Број,Купрес,Оба пола,does_not_declare,1
2013,Број,Купрес,M,does_not_declare,1
2013,Број,Купрес,Ж,does_not_declare,0
2013,Број,Лакташи,Оба пола,does_not_declare,239
2013,Број,Лакташи,M,does_not_declare,112
2013,Број,Лакташи,Ж,does_not_declare,127
2013,Број,Лопаре,Оба пола,does_not_declare,22
2013,Број,Лопаре,M,does_not_declare,6
2013,Број,Лопаре,Ж,does_not_declare,16
2013,Број,Љубиње,Оба пола,does_not_declare,3
2013,Број,Љубиње,M,does_not_declare,2
2013,Број,Љубиње,Ж,does_not_declare,1
2013,Број,Милићи,Оба пола,does_not_declare,10
2013,Број,Милићи,M,does_not_declare,3
2013,Број,Милићи,Ж,does_not_declare,7
2013,Број,Модрича,Оба пола,does_not_declare,151
2013,Број,Модрича,M,does_not_declare,64
2013,Број,Модрича,Ж,does_not_declare,87
2013,Број,Мркоњић Град,Оба пола,does_not_declare,37
2013,Број,Мркоњић Град,M,does_not_declare,16
2013,Број,Мркоњић Град,Ж,does_not_declare,21
2013,Број,Невесиње,Оба пола,does_not_declare,14
2013,Број,Невесиње,M,does_not_declare,6
2013,Број,Невесиње,Ж,does_not_declare,8
2013,Број,Нови Град,Оба пола,does_not_declare,134
2013,Број,Нови Град,M,does_not_declare,58
2013,Број,Нови Град,Ж,does_not_declare,76
2013,Број,Ново Горажде,Оба пола,does_not_declare,5
2013,Број,Ново Горажде,M,does_not_declare,3
2013,Број,Ново Горажде,Ж,does_not_declare,2
2013,Број,Осмаци,Оба пола,does_not_declare,1
2013,Број,Осмаци,M,does_not_declare,1
2013,Број,Осмаци,Ж,does_not_declare,0
2013,Број,Оштра Лука,Оба пола,does_not_declare,13
2013,Број,Оштра Лука,M,does_not_declare,5
2013,Број,Оштра Лука,Ж,does_not_declare,8
2013,Број,Пале,Оба пола,does_not_declare,56
2013,Број,Пале,M,does_not_declare,22
2013,Број,Пале,Ж,does_not_declare,34
2013,Број,Пелагићево,Оба пола,does_not_declare,2
2013,Број,Пелагићево,M,does_not_declare,0
2013,Број,Пелагићево,Ж,does_not_declare,2
2013,Број,Петровац,Оба пола,does_not_declare,0
2013,Број,Петровац,M,does_not_declare,0
2013,Број,Петровац,Ж,does_not_declare,0
2013,Број,Петрово,Оба пола,does_not_declare,19
2013,Број,Петрово,M,does_not_declare,9
2013,Број,Петрово,Ж,does_not_declare,10
2013,Број,Град Приједор,Оба пола,does_not_declare,784
2013,Број,Град Приједор,M,does_not_declare,325
2013,Број,Град Приједор,Ж,does_not_declare,459
2013,Број,Прњавор,Оба пола,does_not_declare,223
2013,Број,Прњавор,M,does_not_declare,98
2013,Број,Прњавор,Ж,does_not_declare,125
2013,Број,Рибник,Оба пола,does_not_declare,3
2013,Број,Рибник,M,does_not_declare,1
2013,Број,Рибник,Ж,does_not_declare,2
2013,Број,Рогатица,Оба пола,does_not_declare,7
2013,Број,Рогатица,M,does_not_declare,4
2013,Број,Рогатица,Ж,does_not_declare,3
2013,Број,Рудо,Оба пола,does_not_declare,3
2013,Број,Рудо,M,does_not_declare,2
2013,Број,Рудо,Ж,does_not_declare,1
2013,Број,Соколац,Оба пола,does_not_declare,20
2013,Број,Соколац,M,does_not_declare,9
2013,Број,Соколац,Ж,does_not_declare,11
2013,Број,Србац,Оба пола,does_not_declare,95
2013,Број,Србац,M,does_not_declare,46
2013,Број,Србац,Ж,does_not_declare,49
2013,Број,Сребреница,Оба пола,does_not_declare,22
2013,Број,Сребреница,M,does_not_declare,10
2013,Број,Сребреница,Ж,does_not_declare,12
2013,Број,Теслић,Оба пола,does_not_declare,309
2013,Број,Теслић,M,does_not_declare,136
2013,Број,Теслић,Ж,does_not_declare,173
2013,Број,Град Требиње,Оба пола,does_not_declare,170
2013,Број,Град Требиње,M,does_not_declare,75
2013,Број,Град Требиње,Ж,does_not_declare,95
2013,Број,Трново,Оба пола,does_not_declare,4
2013,Број,Трново,M,does_not_declare,3
2013,Број,Трново,Ж,does_not_declare,1
2013,Број,Угљевик,Оба пола,does_not_declare,23
2013,Број,Угљевик,M,does_not_declare,11
2013,Број,Угљевик,Ж,does_not_declare,12
2013,Број,Фоча,Оба пола,does_not_declare,27
2013,Број,Фоча,M,does_not_declare,13
2013,Број,Фоча,Ж,does_not_declare,14
2013,Број,Хан Пијесак,Оба пола,does_not_declare,0
2013,Број,Хан Пијесак,M,does_not_declare,0
2013,Број,Хан Пијесак,Ж,does_not_declare,0
2013,Број,Чајниче,Оба пола,does_not_declare,1
2013,Број,Чајниче,M,does_not_declare,1
2013,Број,Чајниче,Ж,does_not_declare,0
2013,Број,Челинац,Оба пола,does_not_declare,30
2013,Број,Челинац,M,does_not_declare,15
2013,Број,Челинац,Ж,does_not_declare,15
2013,Број,Шамац,Оба пола,does_not_declare,147
2013,Број,Шамац,M,does_not_declare,64
2013,Број,Шамац,Ж,does_not_declare,83
2013,Број,Шековићи,Оба пола,does_not_declare,4
2013,Број,Шековићи,M,does_not_declare,3
2013,Број,Шековићи,Ж,does_not_declare,1
2013,Број,Шипово,Оба пола,does_not_declare,19
2013,Број,Шипово,M,does_not_declare,10
2013,Број,Шипово,Ж,does_not_declare,9
2013,Број,Република Српска,Оба пола,Непознато,2065
2013,Број,Република Српска,M,Непознато,963
2013,Број,Република Српска,Ж,Непознато,1102
2013,Број,Град Бања Лука,Оба пола,Непознато,357
2013,Број,Град Бања Лука,M,Непознато,173
2013,Број,Град Бања Лука,Ж,Непознато,184
2013,Број,Берковићи,Оба пола,Непознато,1
2013,Број,Берковићи,M,Непознато,0
2013,Број,Берковићи,Ж,Непознато,1
2013,Број,Град Бијељина,Оба пола,Непознато,102
2013,Број,Град Бијељина,M,Непознато,44
2013,Број,Град Бијељина,Ж,Непознато,58
2013,Број,Билећа,Оба пола,Непознато,12
2013,Број,Билећа,M,Непознато,4
2013,Број,Билећа,Ж,Непознато,8
2013,Број,Братунац,Оба пола,Непознато,40
2013,Број,Братунац,M,Непознато,16
2013,Број,Братунац,Ж,Непознато,24
2013,Број,Брод,Оба пола,Непознато,32
2013,Број,Брод,M,Непознато,12
2013,Број,Брод,Ж,Непознато,20
2013,Број,Вишеград,Оба пола,Непознато,179
2013,Број,Вишеград,M,Непознато,4
2013,Број,Вишеград,Ж,Непознато,175
2013,Број,Власеница,Оба пола,Непознато,21
2013,Број,Власеница,M,Непознато,10
2013,Број,Власеница,Ж,Непознато,11
2013,Број,Вукосавље,Оба пола,Непознато,14
2013,Број,Вукосавље,M,Непознато,3
2013,Број,Вукосавље,Ж,Непознато,11
2013,Број,Гацко,Оба пола,Непознато,7
2013,Број,Гацко,M,Непознато,2
2013,Број,Гацко,Ж,Непознато,5
2013,Број,Град Градишка,Оба пола,Непознато,46
2013,Број,Град Градишка,M,Непознато,21
2013,Број,Град Градишка,Ж,Непознато,25
2013,Број,Град Дервента,Оба пола,Непознато,47
2013,Број,Град Дервента,M,Непознато,21
2013,Број,Град Дервента,Ж,Непознато,26
2013,Број,Град Добој,Оба пола,Непознато,160
2013,Број,Град Добој,M,Непознато,64
2013,Број,Град Добој,Ж,Непознато,96
2013,Број,Доњи Жабар,Оба пола,Непознато,2
2013,Број,Доњи Жабар,M,Непознато,1
2013,Број,Доњи Жабар,Ж,Непознато,1
2013,Број,Град Зворник,Оба пола,Непознато,98
2013,Број,Град Зворник,M,Непознато,39
2013,Број,Град Зворник,Ж,Непознато,59
2013,Број,Источна Илиџа,Оба пола,Непознато,10
2013,Број,Источна Илиџа,M,Непознато,5
2013,Број,Источна Илиџа,Ж,Непознато,5
2013,Број,Источни Дрвар,Оба пола,Непознато,0
2013,Број,Источни Дрвар,M,Непознато,0
2013,Број,Источни Дрвар,Ж,Непознато,0
2013,Број,Источни Мостар,Оба пола,Непознато,2
2013,Број,Источни Мостар,M,Непознато,1
2013,Број,Источни Мостар,Ж,Непознато,1
2013,Број,Источни Стари Град,Оба пола,Непознато,2
2013,Број,Источни Стари Град,M,Непознато,1
2013,Број,Источни Стари Град,Ж,Непознато,1
2013,Број,Источно Ново Сарајево,Оба пола,Непознато,3
2013,Број,Источно Ново Сарајево,M,Непознато,0
2013,Број,Источно Ново Сарајево,Ж,Непознато,3
2013,Број,Језеро,Оба пола,Непознато,2
2013,Број,Језеро,M,Непознато,1
2013,Број,Језеро,Ж,Непознато,1
2013,Број,Калиновик,Оба пола,Непознато,0
2013,Број,Калиновик,M,Непознато,0
2013,Број,Калиновик,Ж,Непознато,0
2013,Број,Кнежево,Оба пола,Непознато,5
2013,Број,Кнежево,M,Непознато,3
2013,Број,Кнежево,Ж,Непознато,2
2013,Број,Козарска Дубица,Оба пола,Непознато,18
2013,Број,Козарска Дубица,M,Непознато,11
2013,Број,Козарска Дубица,Ж,Непознато,7
2013,Број,Костајница,Оба пола,Непознато,1
2013,Број,Костајница,M,Непознато,1
2013,Број,Костајница,Ж,Непознато,0
2013,Број,Котор Варош,Оба пола,Непознато,21
2013,Број,Котор Варош,M,Непознато,15
2013,Број,Котор Варош,Ж,Непознато,6
2013,Број,Крупа на Уни,Оба пола,Непознато,1
2013,Број,Крупа на Уни,M,Непознато,0
2013,Број,Крупа на Уни,Ж,Непознато,1
2013,Број,Купрес,Оба пола,Непознато,0
2013,Број,Купрес,M,Непознато,0
2013,Број,Купрес,Ж,Непознато,0
2013,Број,Лакташи,Оба пола,Непознато,48
2013,Број,Лакташи,M,Непознато,21
2013,Број,Лакташи,Ж,Непознато,27
2013,Број,Лопаре,Оба пола,Непознато,13
2013,Број,Лопаре,M,Непознато,6
2013,Број,Лопаре,Ж,Непознато,7
2013,Број,Љубиње,Оба пола,Непознато,2
2013,Број,Љубиње,M,Непознато,1
2013,Број,Љубиње,Ж,Непознато,1
2013,Број,Милићи,Оба пола,Непознато,8
2013,Број,Милићи,M,Непознато,3
2013,Број,Милићи,Ж,Непознато,5
2013,Број,Модрича,Оба пола,Непознато,125
2013,Број,Модрича,M,Непознато,66
2013,Број,Модрича,Ж,Непознато,59
2013,Број,Мркоњић Град,Оба пола,Непознато,13
2013,Број,Мркоњић Град,M,Непознато,7
2013,Број,Мркоњић Град,Ж,Непознато,6
2013,Број,Невесиње,Оба пола,Непознато,7
2013,Број,Невесиње,M,Непознато,2
2013,Број,Невесиње,Ж,Непознато,5
2013,Број,Нови Град,Оба пола,Непознато,26
2013,Број,Нови Град,M,Непознато,14
2013,Број,Нови Град,Ж,Непознато,12
2013,Број,Ново Горажде,Оба пола,Непознато,7
2013,Број,Ново Горажде,M,Непознато,3
2013,Број,Ново Горажде,Ж,Непознато,4
2013,Број,Осмаци,Оба пола,Непознато,4
2013,Број,Осмаци,M,Непознато,2
2013,Број,Осмаци,Ж,Непознато,2
2013,Број,Оштра Лука,Оба пола,Непознато,3
2013,Број,Оштра Лука,M,Непознато,2
2013,Број,Оштра Лука,Ж,Непознато,1
2013,Број,Пале,Оба пола,Непознато,11
2013,Број,Пале,M,Непознато,7
2013,Број,Пале,Ж,Непознато,4
2013,Број,Пелагићево,Оба пола,Непознато,5
2013,Број,Пелагићево,M,Непознато,1
2013,Број,Пелагићево,Ж,Непознато,4
2013,Број,Петровац,Оба пола,Непознато,0
2013,Број,Петровац,M,Непознато,0
2013,Број,Петровац,Ж,Непознато,0
2013,Број,Петрово,Оба пола,Непознато,4
2013,Број,Петрово,M,Непознато,2
2013,Број,Петрово,Ж,Непознато,2
2013,Број,Град Приједор,Оба пола,Непознато,374
2013,Број,Град Приједор,M,Непознато,257
2013,Број,Град Приједор,Ж,Непознато,117
2013,Број,Прњавор,Оба пола,Непознато,31
2013,Број,Прњавор,M,Непознато,13
2013,Број,Прњавор,Ж,Непознато,18
2013,Број,Рибник,Оба пола,Непознато,2
2013,Број,Рибник,M,Непознато,2
2013,Број,Рибник,Ж,Непознато,0
2013,Број,Рогатица,Оба пола,Непознато,4
2013,Број,Рогатица,M,Непознато,3
2013,Број,Рогатица,Ж,Непознато,1
2013,Број,Рудо,Оба пола,Непознато,4
2013,Број,Рудо,M,Непознато,0
2013,Број,Рудо,Ж,Непознато,4
2013,Број,Соколац,Оба пола,Непознато,14
2013,Број,Соколац,M,Непознато,3
2013,Број,Соколац,Ж,Непознато,11
2013,Број,Србац,Оба пола,Непознато,28
2013,Број,Србац,M,Непознато,13
2013,Број,Србац,Ж,Непознато,15
2013,Број,Сребреница,Оба пола,Непознато,20
2013,Број,Сребреница,M,Непознато,14
2013,Број,Сребреница,Ж,Непознато,6
2013,Број,Теслић,Оба пола,Непознато,43
2013,Број,Теслић,M,Непознато,21
2013,Број,Теслић,Ж,Непознато,22
2013,Број,Град Требиње,Оба пола,Непознато,14
2013,Број,Град Требиње,M,Непознато,8
2013,Број,Град Требиње,Ж,Непознато,6
2013,Број,Трново,Оба пола,Непознато,0
2013,Број,Трново,M,Непознато,0
2013,Број,Трново,Ж,Непознато,0
2013,Број,Угљевик,Оба пола,Непознато,13
2013,Број,Угљевик,M,Непознато,11
2013,Број,Угљевик,Ж,Непознато,2
2013,Број,Фоча,Оба пола,Непознато,12
2013,Број,Фоча,M,Непознато,6
2013,Број,Фоча,Ж,Непознато,6
2013,Број,Хан Пијесак,Оба пола,Непознато,0
2013,Број,Хан Пијесак,M,Непознато,0
2013,Број,Хан Пијесак,Ж,Непознато,0
2013,Број,Чајниче,Оба пола,Непознато,4
2013,Број,Чајниче,M,Непознато,1
2013,Број,Чајниче,Ж,Непознато,3
2013,Број,Челинац,Оба пола,Непознато,10
2013,Број,Челинац,M,Непознато,4
2013,Број,Челинац,Ж,Непознато,6
2013,Број,Шамац,Оба пола,Непознато,18
2013,Број,Шамац,M,Непознато,10
2013,Број,Шамац,Ж,Непознато,8
2013,Број,Шековићи,Оба пола,Непознато,9
2013,Број,Шековићи,M,Непознато,4
2013,Број,Шековићи,Ж,Непознато,5
2013,Број,Шипово,Оба пола,Непознато,6
2013,Број,Шипово,M,Непознато,4
2013,Број,Шипово,Ж,Непознато,2
