Year,UNIT_MEASURE,ADMIN_AREA,SEX,Religion,Value
2013,NUMBER,REPUBLIKA SRPSKA,_T,_T,1170342
2013,NUMBER,REPUBLIKA SRPSKA,M,_T,571812
2013,NUMBER,REPUBLIKA SRPSKA,F,_T,598530
2013,NUMBER,BANJA LUKA,_T,_T,180053
2013,NUMBER,BANJA LUKA,M,_T,86510
2013,NUMBER,BANJA LUKA,F,_T,93543
2013,NUMBER,BERKOVICI,_T,_T,2041
2013,NUMBER,BERKOVICI,M,_T,1032
2013,NUMBER,BERKOVICI,F,_T,1009
2013,NUMBER,BIJELJINA,_T,_T,103874
2013,NUMBER,BIJELJINA,M,_T,50760
2013,NUMBER,BIJELJINA,F,_T,53114
2013,NUMBER,BILECA,_T,_T,10607
2013,NUMBER,BILECA,M,_T,5346
2013,NUMBER,BILECA,F,_T,5261
2013,NUMBER,BRATUNAC,_T,_T,18651
2013,NUMBER,BRATUNAC,M,_T,9210
2013,NUMBER,BRATUNAC,F,_T,9441
2013,NUMBER,BROD,_T,_T,15720
2013,NUMBER,BROD,M,_T,7670
2013,NUMBER,BROD,F,_T,8050
2013,NUMBER,VISEGRAD,_T,_T,10118
2013,NUMBER,VISEGRAD,M,_T,4834
2013,NUMBER,VISEGRAD,F,_T,5284
2013,NUMBER,VLASENICA,_T,_T,10657
2013,NUMBER,VLASENICA,M,_T,5193
2013,NUMBER,VLASENICA,F,_T,5464
2013,NUMBER,VUKOSAVLJE,_T,_T,4363
2013,NUMBER,VUKOSAVLJE,M,_T,2185
2013,NUMBER,VUKOSAVLJE,F,_T,2178
2013,NUMBER,GACKO,_T,_T,8710
2013,NUMBER,GACKO,M,_T,4423
2013,NUMBER,GACKO,F,_T,4287
2013,NUMBER,GRADISKA,_T,_T,49196
2013,NUMBER,GRADISKA,M,_T,23944
2013,NUMBER,GRADISKA,F,_T,25252
2013,NUMBER,DERVENTA,_T,_T,25922
2013,NUMBER,DERVENTA,M,_T,12629
2013,NUMBER,DERVENTA,F,_T,13293
2013,NUMBER,DOBOJ,_T,_T,68514
2013,NUMBER,DOBOJ,M,_T,33222
2013,NUMBER,DOBOJ,F,_T,35292
2013,NUMBER,DONJI ZABAR,_T,_T,3669
2013,NUMBER,DONJI ZABAR,M,_T,1853
2013,NUMBER,DONJI ZABAR,F,_T,1816
2013,NUMBER,ZVORNIK,_T,_T,54407
2013,NUMBER,ZVORNIK,M,_T,26803
2013,NUMBER,ZVORNIK,F,_T,27604
2013,NUMBER,ISTOCNA ILIDZA,_T,_T,14437
2013,NUMBER,ISTOCNA ILIDZA,M,_T,6905
2013,NUMBER,ISTOCNA ILIDZA,F,_T,7532
2013,NUMBER,ISTOCNI DRVAR,_T,_T,66
2013,NUMBER,ISTOCNI DRVAR,M,_T,44
2013,NUMBER,ISTOCNI DRVAR,F,_T,22
2013,NUMBER,ISTOCNI MOSTAR,_T,_T,244
2013,NUMBER,ISTOCNI MOSTAR,M,_T,138
2013,NUMBER,ISTOCNI MOSTAR,F,_T,106
2013,NUMBER,ISTOCNI STARI GRAD,_T,_T,1116
2013,NUMBER,ISTOCNI STARI GRAD,M,_T,552
2013,NUMBER,ISTOCNI STARI GRAD,F,_T,564
2013,NUMBER,ISTOCNO NOVO SARAJEVO,_T,_T,10401
2013,NUMBER,ISTOCNO NOVO SARAJEVO,M,_T,4936
2013,NUMBER,ISTOCNO NOVO SARAJEVO,F,_T,5465
2013,NUMBER,JEZERO,_T,_T,1039
2013,NUMBER,JEZERO,M,_T,534
2013,NUMBER,JEZERO,F,_T,505
2013,NUMBER,KALINOVIK,_T,_T,1962
2013,NUMBER,KALINOVIK,M,_T,950
2013,NUMBER,KALINOVIK,F,_T,1012
2013,NUMBER,KNEZEVO,_T,_T,9368
2013,NUMBER,KNEZEVO,M,_T,4632
2013,NUMBER,KNEZEVO,F,_T,4736
2013,NUMBER,KOZARSKA DUBICA,_T,_T,20681
2013,NUMBER,KOZARSKA DUBICA,M,_T,10094
2013,NUMBER,KOZARSKA DUBICA,F,_T,10587
2013,NUMBER,KOSTAJNICA,_T,_T,5645
2013,NUMBER,KOSTAJNICA,M,_T,2780
2013,NUMBER,KOSTAJNICA,F,_T,2865
2013,NUMBER,KOTOR VAROS,_T,_T,18361
2013,NUMBER,KOTOR VAROS,M,_T,9007
2013,NUMBER,KOTOR VAROS,F,_T,9354
2013,NUMBER,KRUPA NA UNI,_T,_T,1560
2013,NUMBER,KRUPA NA UNI,M,_T,841
2013,NUMBER,KRUPA NA UNI,F,_T,719
2013,NUMBER,KUPRES,_T,_T,293
2013,NUMBER,KUPRES,M,_T,157
2013,NUMBER,KUPRES,F,_T,136
2013,NUMBER,LAKTASI,_T,_T,34210
2013,NUMBER,LAKTASI,M,_T,16905
2013,NUMBER,LAKTASI,F,_T,17305
2013,NUMBER,LOPARE,_T,_T,14689
2013,NUMBER,LOPARE,M,_T,7377
2013,NUMBER,LOPARE,F,_T,7312
2013,NUMBER,LJUBINJE,_T,_T,3319
2013,NUMBER,LJUBINJE,M,_T,1633
2013,NUMBER,LJUBINJE,F,_T,1686
2013,NUMBER,MILICI,_T,_T,10445
2013,NUMBER,MILICI,M,_T,5252
2013,NUMBER,MILICI,F,_T,5193
2013,NUMBER,MODRICA,_T,_T,24490
2013,NUMBER,MODRICA,M,_T,11969
2013,NUMBER,MODRICA,F,_T,12521
2013,NUMBER,MRKONJIC GRAD,_T,_T,15926
2013,NUMBER,MRKONJIC GRAD,M,_T,7660
2013,NUMBER,MRKONJIC GRAD,F,_T,8266
2013,NUMBER,NEVESINJE,_T,_T,12542
2013,NUMBER,NEVESINJE,M,_T,6236
2013,NUMBER,NEVESINJE,F,_T,6306
2013,NUMBER,NOVI GRAD,_T,_T,25240
2013,NUMBER,NOVI GRAD,M,_T,12580
2013,NUMBER,NOVI GRAD,F,_T,12660
2013,NUMBER,NOVO GORAZDE,_T,_T,2915
2013,NUMBER,NOVO GORAZDE,M,_T,1500
2013,NUMBER,NOVO GORAZDE,F,_T,1415
2013,NUMBER,OSMACI,_T,_T,5546
2013,NUMBER,OSMACI,M,_T,2779
2013,NUMBER,OSMACI,F,_T,2767
2013,NUMBER,OSTRA LUKA,_T,_T,2705
2013,NUMBER,OSTRA LUKA,M,_T,1386
2013,NUMBER,OSTRA LUKA,F,_T,1319
2013,NUMBER,PALE,_T,_T,20359
2013,NUMBER,PALE,M,_T,9744
2013,NUMBER,PALE,F,_T,10615
2013,NUMBER,PELAGICEVO,_T,_T,4358
2013,NUMBER,PELAGICEVO,M,_T,2151
2013,NUMBER,PELAGICEVO,F,_T,2207
2013,NUMBER,PETROVAC,_T,_T,354
2013,NUMBER,PETROVAC,M,_T,169
2013,NUMBER,PETROVAC,F,_T,185
2013,NUMBER,PETROVO,_T,_T,6317
2013,NUMBER,PETROVO,M,_T,3043
2013,NUMBER,PETROVO,F,_T,3274
2013,NUMBER,PRIJEDOR,_T,_T,80916
2013,NUMBER,PRIJEDOR,M,_T,39418
2013,NUMBER,PRIJEDOR,F,_T,41498
2013,NUMBER,PRNJAVOR,_T,_T,34357
2013,NUMBER,PRNJAVOR,M,_T,16675
2013,NUMBER,PRNJAVOR,F,_T,17682
2013,NUMBER,RIBNIK,_T,_T,5851
2013,NUMBER,RIBNIK,M,_T,2900
2013,NUMBER,RIBNIK,F,_T,2951
2013,NUMBER,ROGATICA,_T,_T,10302
2013,NUMBER,ROGATICA,M,_T,5053
2013,NUMBER,ROGATICA,F,_T,5249
2013,NUMBER,RUDO,_T,_T,7578
2013,NUMBER,RUDO,M,_T,3840
2013,NUMBER,RUDO,F,_T,3738
2013,NUMBER,SOKOLAC,_T,_T,11620
2013,NUMBER,SOKOLAC,M,_T,5723
2013,NUMBER,SOKOLAC,F,_T,5897
2013,NUMBER,SRBAC,_T,_T,16933
2013,NUMBER,SRBAC,M,_T,8295
2013,NUMBER,SRBAC,F,_T,8638
2013,NUMBER,SREBRENICA,_T,_T,11698
2013,NUMBER,SREBRENICA,M,_T,5714
2013,NUMBER,SREBRENICA,F,_T,5984
2013,NUMBER,TESLIC,_T,_T,37236
2013,NUMBER,TESLIC,M,_T,17894
2013,NUMBER,TESLIC,F,_T,19342
2013,NUMBER,TREBINJE,_T,_T,28239
2013,NUMBER,TREBINJE,M,_T,13760
2013,NUMBER,TREBINJE,F,_T,14479
2013,NUMBER,TRNOVO,_T,_T,1983
2013,NUMBER,TRNOVO,M,_T,953
2013,NUMBER,TRNOVO,F,_T,1030
2013,NUMBER,UGLJEVIK,_T,_T,15118
2013,NUMBER,UGLJEVIK,M,_T,7626
2013,NUMBER,UGLJEVIK,F,_T,7492
2013,NUMBER,FOCA,_T,_T,17580
2013,NUMBER,FOCA,M,_T,8880
2013,NUMBER,FOCA,F,_T,8700
2013,NUMBER,HAN PIJESAK,_T,_T,3445
2013,NUMBER,HAN PIJESAK,M,_T,1632
2013,NUMBER,HAN PIJESAK,F,_T,1813
2013,NUMBER,CAJNICE,_T,_T,4679
2013,NUMBER,CAJNICE,M,_T,2347
2013,NUMBER,CAJNICE,F,_T,2332
2013,NUMBER,CELINAC,_T,_T,15117
2013,NUMBER,CELINAC,M,_T,7477
2013,NUMBER,CELINAC,F,_T,7640
2013,NUMBER,SAMAC,_T,_T,16308
2013,NUMBER,SAMAC,M,_T,7908
2013,NUMBER,SAMAC,F,_T,8400
2013,NUMBER,SEKOVICI,_T,_T,6323
2013,NUMBER,SEKOVICI,M,_T,3103
2013,NUMBER,SEKOVICI,F,_T,3220
2013,NUMBER,SIPOVO,_T,_T,9969
2013,NUMBER,SIPOVO,M,_T,5046
2013,NUMBER,SIPOVO,F,_T,4923
2013,NUMBER,REPUBLIKA SRPSKA,_T,islam,149435
2013,NUMBER,REPUBLIKA SRPSKA,M,islam,72605
2013,NUMBER,REPUBLIKA SRPSKA,F,islam,76830
2013,NUMBER,BANJA LUKA,_T,islam,6693
2013,NUMBER,BANJA LUKA,M,islam,3053
2013,NUMBER,BANJA LUKA,F,islam,3640
2013,NUMBER,BERKOVICI,_T,islam,155
2013,NUMBER,BERKOVICI,M,islam,87
2013,NUMBER,BERKOVICI,F,islam,68
2013,NUMBER,BIJELJINA,_T,islam,12055
2013,NUMBER,BIJELJINA,M,islam,5902
2013,NUMBER,BIJELJINA,F,islam,6153
2013,NUMBER,BILECA,_T,islam,23
2013,NUMBER,BILECA,M,islam,14
2013,NUMBER,BILECA,F,islam,9
2013,NUMBER,BRATUNAC,_T,islam,6591
2013,NUMBER,BRATUNAC,M,islam,3220
2013,NUMBER,BRATUNAC,F,islam,3371
2013,NUMBER,BROD,_T,islam,1311
2013,NUMBER,BROD,M,islam,646
2013,NUMBER,BROD,F,islam,665
2013,NUMBER,VISEGRAD,_T,islam,876
2013,NUMBER,VISEGRAD,M,islam,443
2013,NUMBER,VISEGRAD,F,islam,433
2013,NUMBER,VLASENICA,_T,islam,3354
2013,NUMBER,VLASENICA,M,islam,1645
2013,NUMBER,VLASENICA,F,islam,1709
2013,NUMBER,VUKOSAVLJE,_T,islam,2154
2013,NUMBER,VUKOSAVLJE,M,islam,1105
2013,NUMBER,VUKOSAVLJE,F,islam,1049
2013,NUMBER,GACKO,_T,islam,330
2013,NUMBER,GACKO,M,islam,178
2013,NUMBER,GACKO,F,islam,152
2013,NUMBER,GRADISKA,_T,islam,6619
2013,NUMBER,GRADISKA,M,islam,3214
2013,NUMBER,GRADISKA,F,islam,3405
2013,NUMBER,DERVENTA,_T,islam,1709
2013,NUMBER,DERVENTA,M,islam,820
2013,NUMBER,DERVENTA,F,islam,889
2013,NUMBER,DOBOJ,_T,islam,14342
2013,NUMBER,DOBOJ,M,islam,6861
2013,NUMBER,DOBOJ,F,islam,7481
2013,NUMBER,DONJI ZABAR,_T,islam,4
2013,NUMBER,DONJI ZABAR,M,islam,0
2013,NUMBER,DONJI ZABAR,F,islam,4
2013,NUMBER,ZVORNIK,_T,islam,16791
2013,NUMBER,ZVORNIK,M,islam,8218
2013,NUMBER,ZVORNIK,F,islam,8573
2013,NUMBER,ISTOCNA ILIDZA,_T,islam,630
2013,NUMBER,ISTOCNA ILIDZA,M,islam,291
2013,NUMBER,ISTOCNA ILIDZA,F,islam,339
2013,NUMBER,ISTOCNI DRVAR,_T,islam,0
2013,NUMBER,ISTOCNI DRVAR,M,islam,0
2013,NUMBER,ISTOCNI DRVAR,F,islam,0
2013,NUMBER,ISTOCNI MOSTAR,_T,islam,77
2013,NUMBER,ISTOCNI MOSTAR,M,islam,44
2013,NUMBER,ISTOCNI MOSTAR,F,islam,33
2013,NUMBER,ISTOCNI STARI GRAD,_T,islam,38
2013,NUMBER,ISTOCNI STARI GRAD,M,islam,23
2013,NUMBER,ISTOCNI STARI GRAD,F,islam,15
2013,NUMBER,ISTOCNO NOVO SARAJEVO,_T,islam,121
2013,NUMBER,ISTOCNO NOVO SARAJEVO,M,islam,52
2013,NUMBER,ISTOCNO NOVO SARAJEVO,F,islam,69
2013,NUMBER,JEZERO,_T,islam,250
2013,NUMBER,JEZERO,M,islam,117
2013,NUMBER,JEZERO,F,islam,133
2013,NUMBER,KALINOVIK,_T,islam,42
2013,NUMBER,KALINOVIK,M,islam,19
2013,NUMBER,KALINOVIK,F,islam,23
2013,NUMBER,KNEZEVO,_T,islam,403
2013,NUMBER,KNEZEVO,M,islam,182
2013,NUMBER,KNEZEVO,F,islam,221
2013,NUMBER,KOZARSKA DUBICA,_T,islam,1902
2013,NUMBER,KOZARSKA DUBICA,M,islam,915
2013,NUMBER,KOZARSKA DUBICA,F,islam,987
2013,NUMBER,KOSTAJNICA,_T,islam,1271
2013,NUMBER,KOSTAJNICA,M,islam,623
2013,NUMBER,KOSTAJNICA,F,islam,648
2013,NUMBER,KOTOR VAROS,_T,islam,4498
2013,NUMBER,KOTOR VAROS,M,islam,2159
2013,NUMBER,KOTOR VAROS,F,islam,2339
2013,NUMBER,KRUPA NA UNI,_T,islam,3
2013,NUMBER,KRUPA NA UNI,M,islam,1
2013,NUMBER,KRUPA NA UNI,F,islam,2
2013,NUMBER,KUPRES,_T,islam,0
2013,NUMBER,KUPRES,M,islam,0
2013,NUMBER,KUPRES,F,islam,0
2013,NUMBER,LAKTASI,_T,islam,110
2013,NUMBER,LAKTASI,M,islam,49
2013,NUMBER,LAKTASI,F,islam,61
2013,NUMBER,LOPARE,_T,islam,1315
2013,NUMBER,LOPARE,M,islam,648
2013,NUMBER,LOPARE,F,islam,667
2013,NUMBER,LJUBINJE,_T,islam,12
2013,NUMBER,LJUBINJE,M,islam,6
2013,NUMBER,LJUBINJE,F,islam,6
2013,NUMBER,MILICI,_T,islam,3538
2013,NUMBER,MILICI,M,islam,1750
2013,NUMBER,MILICI,F,islam,1788
2013,NUMBER,MODRICA,_T,islam,3032
2013,NUMBER,MODRICA,M,islam,1445
2013,NUMBER,MODRICA,F,islam,1587
2013,NUMBER,MRKONJIC GRAD,_T,islam,351
2013,NUMBER,MRKONJIC GRAD,M,islam,170
2013,NUMBER,MRKONJIC GRAD,F,islam,181
2013,NUMBER,NEVESINJE,_T,islam,508
2013,NUMBER,NEVESINJE,M,islam,260
2013,NUMBER,NEVESINJE,F,islam,248
2013,NUMBER,NOVI GRAD,_T,islam,5261
2013,NUMBER,NOVI GRAD,M,islam,2635
2013,NUMBER,NOVI GRAD,F,islam,2626
2013,NUMBER,NOVO GORAZDE,_T,islam,1319
2013,NUMBER,NOVO GORAZDE,M,islam,662
2013,NUMBER,NOVO GORAZDE,F,islam,657
2013,NUMBER,OSMACI,_T,islam,2647
2013,NUMBER,OSMACI,M,islam,1303
2013,NUMBER,OSMACI,F,islam,1344
2013,NUMBER,OSTRA LUKA,_T,islam,26
2013,NUMBER,OSTRA LUKA,M,islam,8
2013,NUMBER,OSTRA LUKA,F,islam,18
2013,NUMBER,PALE,_T,islam,160
2013,NUMBER,PALE,M,islam,83
2013,NUMBER,PALE,F,islam,77
2013,NUMBER,PELAGICEVO,_T,islam,13
2013,NUMBER,PELAGICEVO,M,islam,3
2013,NUMBER,PELAGICEVO,F,islam,10
2013,NUMBER,PETROVAC,_T,islam,0
2013,NUMBER,PETROVAC,M,islam,0
2013,NUMBER,PETROVAC,F,islam,0
2013,NUMBER,PETROVO,_T,islam,7
2013,NUMBER,PETROVO,M,islam,2
2013,NUMBER,PETROVO,F,islam,5
2013,NUMBER,PRIJEDOR,_T,islam,22271
2013,NUMBER,PRIJEDOR,M,islam,10662
2013,NUMBER,PRIJEDOR,F,islam,11609
2013,NUMBER,PRNJAVOR,_T,islam,2776
2013,NUMBER,PRNJAVOR,M,islam,1337
2013,NUMBER,PRNJAVOR,F,islam,1439
2013,NUMBER,RIBNIK,_T,islam,0
2013,NUMBER,RIBNIK,M,islam,0
2013,NUMBER,RIBNIK,F,islam,0
2013,NUMBER,ROGATICA,_T,islam,1006
2013,NUMBER,ROGATICA,M,islam,517
2013,NUMBER,ROGATICA,F,islam,489
2013,NUMBER,RUDO,_T,islam,588
2013,NUMBER,RUDO,M,islam,306
2013,NUMBER,RUDO,F,islam,282
2013,NUMBER,SOKOLAC,_T,islam,620
2013,NUMBER,SOKOLAC,M,islam,325
2013,NUMBER,SOKOLAC,F,islam,295
2013,NUMBER,SRBAC,_T,islam,399
2013,NUMBER,SRBAC,M,islam,184
2013,NUMBER,SRBAC,F,islam,215
2013,NUMBER,SREBRENICA,_T,islam,6134
2013,NUMBER,SREBRENICA,M,islam,2916
2013,NUMBER,SREBRENICA,F,islam,3218
2013,NUMBER,TESLIC,_T,islam,6932
2013,NUMBER,TESLIC,M,islam,3410
2013,NUMBER,TESLIC,F,islam,3522
2013,NUMBER,TREBINJE,_T,islam,848
2013,NUMBER,TREBINJE,M,islam,415
2013,NUMBER,TREBINJE,F,islam,433
2013,NUMBER,TRNOVO,_T,islam,802
2013,NUMBER,TRNOVO,M,islam,395
2013,NUMBER,TRNOVO,F,islam,407
2013,NUMBER,UGLJEVIK,_T,islam,2002
2013,NUMBER,UGLJEVIK,M,islam,977
2013,NUMBER,UGLJEVIK,F,islam,1025
2013,NUMBER,FOCA,_T,islam,1173
2013,NUMBER,FOCA,M,islam,630
2013,NUMBER,FOCA,F,islam,543
2013,NUMBER,HAN PIJESAK,_T,islam,435
2013,NUMBER,HAN PIJESAK,M,islam,212
2013,NUMBER,HAN PIJESAK,F,islam,223
2013,NUMBER,CAJNICE,_T,islam,836
2013,NUMBER,CAJNICE,M,islam,440
2013,NUMBER,CAJNICE,F,islam,396
2013,NUMBER,CELINAC,_T,islam,406
2013,NUMBER,CELINAC,M,islam,203
2013,NUMBER,CELINAC,F,islam,203
2013,NUMBER,SAMAC,_T,islam,976
2013,NUMBER,SAMAC,M,islam,471
2013,NUMBER,SAMAC,F,islam,505
2013,NUMBER,SEKOVICI,_T,islam,107
2013,NUMBER,SEKOVICI,M,islam,54
2013,NUMBER,SEKOVICI,F,islam,53
2013,NUMBER,SIPOVO,_T,islam,583
2013,NUMBER,SIPOVO,M,islam,295
2013,NUMBER,SIPOVO,F,islam,288
2013,NUMBER,REPUBLIKA SRPSKA,_T,catholic,25763
2013,NUMBER,REPUBLIKA SRPSKA,M,catholic,10431
2013,NUMBER,REPUBLIKA SRPSKA,F,catholic,15332
2013,NUMBER,BANJA LUKA,_T,catholic,4637
2013,NUMBER,BANJA LUKA,M,catholic,1585
2013,NUMBER,BANJA LUKA,F,catholic,3052
2013,NUMBER,BERKOVICI,_T,catholic,6
2013,NUMBER,BERKOVICI,M,catholic,1
2013,NUMBER,BERKOVICI,F,catholic,5
2013,NUMBER,BIJELJINA,_T,catholic,508
2013,NUMBER,BIJELJINA,M,catholic,103
2013,NUMBER,BIJELJINA,F,catholic,405
2013,NUMBER,BILECA,_T,catholic,18
2013,NUMBER,BILECA,M,catholic,2
2013,NUMBER,BILECA,F,catholic,16
2013,NUMBER,BRATUNAC,_T,catholic,26
2013,NUMBER,BRATUNAC,M,catholic,3
2013,NUMBER,BRATUNAC,F,catholic,23
2013,NUMBER,BROD,_T,catholic,2925
2013,NUMBER,BROD,M,catholic,1360
2013,NUMBER,BROD,F,catholic,1565
2013,NUMBER,VISEGRAD,_T,catholic,33
2013,NUMBER,VISEGRAD,M,catholic,6
2013,NUMBER,VISEGRAD,F,catholic,27
2013,NUMBER,VLASENICA,_T,catholic,22
2013,NUMBER,VLASENICA,M,catholic,4
2013,NUMBER,VLASENICA,F,catholic,18
2013,NUMBER,VUKOSAVLJE,_T,catholic,680
2013,NUMBER,VUKOSAVLJE,M,catholic,325
2013,NUMBER,VUKOSAVLJE,F,catholic,355
2013,NUMBER,GACKO,_T,catholic,10
2013,NUMBER,GACKO,M,catholic,4
2013,NUMBER,GACKO,F,catholic,6
2013,NUMBER,GRADISKA,_T,catholic,865
2013,NUMBER,GRADISKA,M,catholic,303
2013,NUMBER,GRADISKA,F,catholic,562
2013,NUMBER,DERVENTA,_T,catholic,2109
2013,NUMBER,DERVENTA,M,catholic,999
2013,NUMBER,DERVENTA,F,catholic,1110
2013,NUMBER,DOBOJ,_T,catholic,1448
2013,NUMBER,DOBOJ,M,catholic,532
2013,NUMBER,DOBOJ,F,catholic,916
2013,NUMBER,DONJI ZABAR,_T,catholic,977
2013,NUMBER,DONJI ZABAR,M,catholic,490
2013,NUMBER,DONJI ZABAR,F,catholic,487
2013,NUMBER,ZVORNIK,_T,catholic,83
2013,NUMBER,ZVORNIK,M,catholic,6
2013,NUMBER,ZVORNIK,F,catholic,77
2013,NUMBER,ISTOCNA ILIDZA,_T,catholic,142
2013,NUMBER,ISTOCNA ILIDZA,M,catholic,36
2013,NUMBER,ISTOCNA ILIDZA,F,catholic,106
2013,NUMBER,ISTOCNI DRVAR,_T,catholic,1
2013,NUMBER,ISTOCNI DRVAR,M,catholic,0
2013,NUMBER,ISTOCNI DRVAR,F,catholic,1
2013,NUMBER,ISTOCNI MOSTAR,_T,catholic,11
2013,NUMBER,ISTOCNI MOSTAR,M,catholic,8
2013,NUMBER,ISTOCNI MOSTAR,F,catholic,3
2013,NUMBER,ISTOCNI STARI GRAD,_T,catholic,5
2013,NUMBER,ISTOCNI STARI GRAD,M,catholic,0
2013,NUMBER,ISTOCNI STARI GRAD,F,catholic,5
2013,NUMBER,ISTOCNO NOVO SARAJEVO,_T,catholic,101
2013,NUMBER,ISTOCNO NOVO SARAJEVO,M,catholic,28
2013,NUMBER,ISTOCNO NOVO SARAJEVO,F,catholic,73
2013,NUMBER,JEZERO,_T,catholic,4
2013,NUMBER,JEZERO,M,catholic,2
2013,NUMBER,JEZERO,F,catholic,2
2013,NUMBER,KALINOVIK,_T,catholic,5
2013,NUMBER,KALINOVIK,M,catholic,2
2013,NUMBER,KALINOVIK,F,catholic,3
2013,NUMBER,KNEZEVO,_T,catholic,17
2013,NUMBER,KNEZEVO,M,catholic,4
2013,NUMBER,KNEZEVO,F,catholic,13
2013,NUMBER,KOZARSKA DUBICA,_T,catholic,250
2013,NUMBER,KOZARSKA DUBICA,M,catholic,72
2013,NUMBER,KOZARSKA DUBICA,F,catholic,178
2013,NUMBER,KOSTAJNICA,_T,catholic,84
2013,NUMBER,KOSTAJNICA,M,catholic,26
2013,NUMBER,KOSTAJNICA,F,catholic,58
2013,NUMBER,KOTOR VAROS,_T,catholic,788
2013,NUMBER,KOTOR VAROS,M,catholic,365
2013,NUMBER,KOTOR VAROS,F,catholic,423
2013,NUMBER,KRUPA NA UNI,_T,catholic,2
2013,NUMBER,KRUPA NA UNI,M,catholic,0
2013,NUMBER,KRUPA NA UNI,F,catholic,2
2013,NUMBER,KUPRES,_T,catholic,0
2013,NUMBER,KUPRES,M,catholic,0
2013,NUMBER,KUPRES,F,catholic,0
2013,NUMBER,LAKTASI,_T,catholic,497
