Year,UNIT_MEASURE,Administrativna oblast,Spol,Religija,Value
2013,Broj,Grad Doboj,M,does_not_declare,271
2013,Broj,Grad Doboj,Ž,does_not_declare,255
2013,Broj,Donji Žabar,Oba spola,does_not_declare,6
2013,Broj,Donji Žabar,M,does_not_declare,2
2013,Broj,Donji Žabar,Ž,does_not_declare,4
2013,Broj,Grad Zvornik,Oba spola,does_not_declare,67
2013,Broj,Grad Zvornik,M,does_not_declare,31
2013,Broj,Grad Zvornik,Ž,does_not_declare,36
2013,Broj,Istočna Ilidža,Oba spola,does_not_declare,92
2013,Broj,Istočna Ilidža,M,does_not_declare,41
2013,Broj,Istočna Ilidža,Ž,does_not_declare,51
2013,Broj,Istočni Drvar,Oba spola,does_not_declare,0
2013,Broj,Istočni Drvar,M,does_not_declare,0
2013,Broj,Istočni Drvar,Ž,does_not_declare,0
2013,Broj,Istočni Mostar,Oba spola,does_not_declare,0
2013,Broj,Istočni Mostar,M,does_not_declare,0
2013,Broj,Istočni Mostar,Ž,does_not_declare,0
2013,Broj,Istočni Stari Grad,Oba spola,does_not_declare,6
2013,Broj,Istočni Stari Grad,M,does_not_declare,5
2013,Broj,Istočni Stari Grad,Ž,does_not_declare,1
2013,Broj,Istočno Novo Sarajevo,Oba spola,does_not_declare,56
2013,Broj,Istočno Novo Sarajevo,M,does_not_declare,24
2013,Broj,Istočno Novo Sarajevo,Ž,does_not_declare,32
2013,Broj,Jezero,Oba spola,does_not_declare,0
2013,Broj,Jezero,M,does_not_declare,0
2013,Broj,Jezero,Ž,does_not_declare,0
2013,Broj,Kalinovik,Oba spola,does_not_declare,5
2013,Broj,Kalinovik,M,does_not_declare,4
2013,Broj,Kalinovik,Ž,does_not_declare,1
2013,Broj,Kneževo,Oba spola,does_not_declare,4
2013,Broj,Kneževo,M,does_not_declare,3
2013,Broj,Kneževo,Ž,does_not_declare,1
2013,Broj,Kozarska Dubica,Oba spola,does_not_declare,178
2013,Broj,Kozarska Dubica,M,does_not_declare,77
2013,Broj,Kozarska Dubica,Ž,does_not_declare,101
2013,Broj,Kostajnica,Oba spola,does_not_declare,67
2013,Broj,Kostajnica,M,does_not_declare,26
2013,Broj,Kostajnica,Ž,does_not_declare,41
2013,Broj,Kotor Varoš,Oba spola,does_not_declare,107
2013,Broj,Kotor Varoš,M,does_not_declare,45
2013,Broj,Kotor Varoš,Ž,does_not_declare,62
2013,Broj,Krupa Na Uni,Oba spola,does_not_declare,0
2013,Broj,Krupa Na Uni,M,does_not_declare,0
2013,Broj,Krupa Na Uni,Ž,does_not_declare,0
2013,Broj,Kupres,Oba spola,does_not_declare,1
2013,Broj,Kupres,M,does_not_declare,1
2013,Broj,Kupres,Ž,does_not_declare,0
2013,Broj,Laktaši,Oba spola,does_not_declare,239
2013,Broj,Laktaši,M,does_not_declare,112
2013,Broj,Laktaši,Ž,does_not_declare,127
2013,Broj,Lopare,Oba spola,does_not_declare,22
2013,Broj,Lopare,M,does_not_declare,6
2013,Broj,Lopare,Ž,does_not_declare,16
2013,Broj,Ljubinje,Oba spola,does_not_declare,3
2013,Broj,Ljubinje,M,does_not_declare,2
2013,Broj,Ljubinje,Ž,does_not_declare,1
2013,Broj,Milići,Oba spola,does_not_declare,10
2013,Broj,Milići,M,does_not_declare,3
2013,Broj,Milići,Ž,does_not_declare,7
2013,Broj,Modriča,Oba spola,does_not_declare,151
2013,Broj,Modriča,M,does_not_declare,64
2013,Broj,Modriča,Ž,does_not_declare,87
2013,Broj,Mrkonjić Grad,Oba spola,does_not_declare,37
2013,Broj,Mrkonjić Grad,M,does_not_declare,16
2013,Broj,Mrkonjić Grad,Ž,does_not_declare,21
2013,Broj,Nevesinje,Oba spola,does_not_declare,14
2013,Broj,Nevesinje,M,does_not_declare,6
2013,Broj,Nevesinje,Ž,does_not_declare,8
2013,Broj,Novi Grad,Oba spola,does_not_declare,134
2013,Broj,Novi Grad,M,does_not_declare,58
2013,Broj,Novi Grad,Ž,does_not_declare,76
2013,Broj,Novo Goražde,Oba spola,does_not_declare,5
2013,Broj,Novo Goražde,M,does_not_declare,3
2013,Broj,Novo Goražde,Ž,does_not_declare,2
2013,Broj,Osmaci,Oba spola,does_not_declare,1
2013,Broj,Osmaci,M,does_not_declare,1
2013,Broj,Osmaci,Ž,does_not_declare,0
2013,Broj,Oštra Luka,Oba spola,does_not_declare,13
2013,Broj,Oštra Luka,M,does_not_declare,5
2013,Broj,Oštra Luka,Ž,does_not_declare,8
2013,Broj,Pale,Oba spola,does_not_declare,56
2013,Broj,Pale,M,does_not_declare,22
2013,Broj,Pale,Ž,does_not_declare,34
2013,Broj,Pelagićevo,Oba spola,does_not_declare,2
2013,Broj,Pelagićevo,M,does_not_declare,0
2013,Broj,Pelagićevo,Ž,does_not_declare,2
2013,Broj,Petrovac,Oba spola,does_not_declare,0
2013,Broj,Petrovac,M,does_not_declare,0
2013,Broj,Petrovac,Ž,does_not_declare,0
2013,Broj,Petrovo,Oba spola,does_not_declare,19
2013,Broj,Petrovo,M,does_not_declare,9
2013,Broj,Petrovo,Ž,does_not_declare,10
2013,Broj,Grad Prijedor,Oba spola,does_not_declare,784
2013,Broj,Grad Prijedor,M,does_not_declare,325
2013,Broj,Grad Prijedor,Ž,does_not_declare,459
2013,Broj,Prnjavor,Oba spola,does_not_declare,223
2013,Broj,Prnjavor,M,does_not_declare,98
2013,Broj,Prnjavor,Ž,does_not_declare,125
2013,Broj,Ribnik,Oba spola,does_not_declare,3
2013,Broj,Ribnik,M,does_not_declare,1
2013,Broj,Ribnik,Ž,does_not_declare,2
2013,Broj,Rogatica,Oba spola,does_not_declare,7
2013,Broj,Rogatica,M,does_not_declare,4
2013,Broj,Rogatica,Ž,does_not_declare,3
2013,Broj,Rudo,Oba spola,does_not_declare,3
2013,Broj,Rudo,M,does_not_declare,2
2013,Broj,Rudo,Ž,does_not_declare,1
2013,Broj,Sokolac,Oba spola,does_not_declare,20
2013,Broj,Sokolac,M,does_not_declare,9
2013,Broj,Sokolac,Ž,does_not_declare,11
2013,Broj,Srbac,Oba spola,does_not_declare,95
2013,Broj,Srbac,M,does_not_declare,46
2013,Broj,Srbac,Ž,does_not_declare,49
2013,Broj,Srebrenica,Oba spola,does_not_declare,22
2013,Broj,Srebrenica,M,does_not_declare,10
2013,Broj,Srebrenica,Ž,does_not_declare,12
2013,Broj,Teslić,Oba spola,does_not_declare,309
2013,Broj,Teslić,M,does_not_declare,136
2013,Broj,Teslić,Ž,does_not_declare,173
2013,Broj,Grad Trebinje,Oba spola,does_not_declare,170
2013,Broj,Grad Trebinje,M,does_not_declare,75
2013,Broj,Grad Trebinje,Ž,does_not_declare,95
2013,Broj,Trnovo,Oba spola,does_not_declare,4
2013,Broj,Trnovo,M,does_not_declare,3
2013,Broj,Trnovo,Ž,does_not_declare,1
2013,Broj,Ugljevik,Oba spola,does_not_declare,23
2013,Broj,Ugljevik,M,does_not_declare,11
2013,Broj,Ugljevik,Ž,does_not_declare,12
2013,Broj,Foča,Oba spola,does_not_declare,27
2013,Broj,Foča,M,does_not_declare,13
2013,Broj,Foča,Ž,does_not_declare,14
2013,Broj,Han Pijesak,Oba spola,does_not_declare,0
2013,Broj,Han Pijesak,M,does_not_declare,0
2013,Broj,Han Pijesak,Ž,does_not_declare,0
2013,Broj,Čajniče,Oba spola,does_not_declare,1
2013,Broj,Čajniče,M,does_not_declare,1
2013,Broj,Čajniče,Ž,does_not_declare,0
2013,Broj,Čelinac,Oba spola,does_not_declare,30
2013,Broj,Čelinac,M,does_not_declare,15
2013,Broj,Čelinac,Ž,does_not_declare,15
2013,Broj,Šamac,Oba spola,does_not_declare,147
2013,Broj,Šamac,M,does_not_declare,64
2013,Broj,Šamac,Ž,does_not_declare,83
2013,Broj,Šekovići,Oba spola,does_not_declare,4
2013,Broj,Šekovići,M,does_not_declare,3
2013,Broj,Šekovići,Ž,does_not_declare,1
2013,Broj,Šipovo,Oba spola,does_not_declare,19
2013,Broj,Šipovo,M,does_not_declare,10
2013,Broj,Šipovo,Ž,does_not_declare,9
2013,Broj,Republika Srpska,Oba spola,Nepoznato,2065
2013,Broj,Republika Srpska,M,Nepoznato,963
2013,Broj,Republika Srpska,Ž,Nepoznato,1102
2013,Broj,Grad Banja Luka,Oba spola,Nepoznato,357
2013,Broj,Grad Banja Luka,M,Nepoznato,173
2013,Broj,Grad Banja Luka,Ž,Nepoznato,184
2013,Broj,Berkovići,Oba spola,Nepoznato,1
2013,Broj,Berkovići,M,Nepoznato,0
2013,Broj,Berkovići,Ž,Nepoznato,1
2013,Broj,Grad Bijeljina,Oba spola,Nepoznato,102
2013,Broj,Grad Bijeljina,M,Nepoznato,44
2013,Broj,Grad Bijeljina,Ž,Nepoznato,58
2013,Broj,Bileća,Oba spola,Nepoznato,12
2013,Broj,Bileća,M,Nepoznato,4
2013,Broj,Bileća,Ž,Nepoznato,8
2013,Broj,Bratunac,Oba spola,Nepoznato,40
2013,Broj,Bratunac,M,Nepoznato,16
2013,Broj,Bratunac,Ž,Nepoznato,24
2013,Broj,Brod,Oba spola,Nepoznato,32
2013,Broj,Brod,M,Nepoznato,12
2013,Broj,Brod,Ž,Nepoznato,20
2013,Broj,Višegrad,Oba spola,Nepoznato,179
2013,Broj,Višegrad,M,Nepoznato,4
2013,Broj,Višegrad,Ž,Nepoznato,175
2013,Broj,Vlasenica,Oba spola,Nepoznato,21
2013,Broj,Vlasenica,M,Nepoznato,10
2013,Broj,Vlasenica,Ž,Nepoznato,11
2013,Broj,Vukosavlje,Oba spola,Nepoznato,14
2013,Broj,Vukosavlje,M,Nepoznato,3
2013,Broj,Vukosavlje,Ž,Nepoznato,11
2013,Broj,Gacko,Oba spola,Nepoznato,7
2013,Broj,Gacko,M,Nepoznato,2
2013,Broj,Gacko,Ž,Nepoznato,5
2013,Broj,Grad Gradiška,Oba spola,Nepoznato,46
2013,Broj,Grad Gradiška,M,Nepoznato,21
2013,Broj,Grad Gradiška,Ž,Nepoznato,25
2013,Broj,Grad Derventa,Oba spola,Nepoznato,47
2013,Broj,Grad Derventa,M,Nepoznato,21
2013,Broj,Grad Derventa,Ž,Nepoznato,26
2013,Broj,Grad Doboj,Oba spola,Nepoznato,160
2013,Broj,Grad Doboj,M,Nepoznato,64
2013,Broj,Grad Doboj,Ž,Nepoznato,96
2013,Broj,Donji Žabar,Oba spola,Nepoznato,2
2013,Broj,Donji Žabar,M,Nepoznato,1
2013,Broj,Donji Žabar,Ž,Nepoznato,1
2013,Broj,Grad Zvornik,Oba spola,Nepoznato,98
2013,Broj,Grad Zvornik,M,Nepoznato,39
2013,Broj,Grad Zvornik,Ž,Nepoznato,59
2013,Broj,Istočna Ilidža,Oba spola,Nepoznato,10
2013,Broj,Istočna Ilidža,M,Nepoznato,5
2013,Broj,Istočna Ilidža,Ž,Nepoznato,5
2013,Broj,Istočni Drvar,Oba spola,Nepoznato,0
2013,Broj,Istočni Drvar,M,Nepoznato,0
2013,Broj,Istočni Drvar,Ž,Nepoznato,0
2013,Broj,Istočni Mostar,Oba spola,Nepoznato,2
2013,Broj,Istočni Mostar,M,Nepoznato,1
2013,Broj,Istočni Mostar,Ž,Nepoznato,1
2013,Broj,Istočni Stari Grad,Oba spola,Nepoznato,2
2013,Broj,Istočni Stari Grad,M,Nepoznato,1
2013,Broj,Istočni Stari Grad,Ž,Nepoznato,1
2013,Broj,Istočno Novo Sarajevo,Oba spola,Nepoznato,3
2013,Broj,Istočno Novo Sarajevo,M,Nepoznato,0
2013,Broj,Istočno Novo Sarajevo,Ž,Nepoznato,3
2013,Broj,Jezero,Oba spola,Nepoznato,2
2013,Broj,Jezero,M,Nepoznato,1
2013,Broj,Jezero,Ž,Nepoznato,1
2013,Broj,Kalinovik,Oba spola,Nepoznato,0
2013,Broj,Kalinovik,M,Nepoznato,0
2013,Broj,Kalinovik,Ž,Nepoznato,0
2013,Broj,Kneževo,Oba spola,Nepoznato,5
2013,Broj,Kneževo,M,Nepoznato,3
2013,Broj,Kneževo,Ž,Nepoznato,2
2013,Broj,Kozarska Dubica,Oba spola,Nepoznato,18
2013,Broj,Kozarska Dubica,M,Nepoznato,11
2013,Broj,Kozarska Dubica,Ž,Nepoznato,7
2013,Broj,Kostajnica,Oba spola,Nepoznato,1
2013,Broj,Kostajnica,M,Nepoznato,1
2013,Broj,Kostajnica,Ž,Nepoznato,0
2013,Broj,Kotor Varoš,Oba spola,Nepoznato,21
2013,Broj,Kotor Varoš,M,Nepoznato,15
2013,Broj,Kotor Varoš,Ž,Nepoznato,6
2013,Broj,Krupa Na Uni,Oba spola,Nepoznato,1
2013,Broj,Krupa Na Uni,M,Nepoznato,0
2013,Broj,Krupa Na Uni,Ž,Nepoznato,1
2013,Broj,Kupres,Oba spola,Nepoznato,0
2013,Broj,Kupres,M,Nepoznato,0
2013,Broj,Kupres,Ž,Nepoznato,0
2013,Broj,Laktaši,Oba spola,Nepoznato,48
2013,Broj,Laktaši,M,Nepoznato,21
2013,Broj,Laktaši,Ž,Nepoznato,27
2013,Broj,Lopare,Oba spola,Nepoznato,13
2013,Broj,Lopare,M,Nepoznato,6
2013,Broj,Lopare,Ž,Nepoznato,7
2013,Broj,Ljubinje,Oba spola,Nepoznato,2
2013,Broj,Ljubinje,M,Nepoznato,1
2013,Broj,Ljubinje,Ž,Nepoznato,1
2013,Broj,Milići,Oba spola,Nepoznato,8
2013,Broj,Milići,M,Nepoznato,3
2013,Broj,Milići,Ž,Nepoznato,5
2013,Broj,Modriča,Oba spola,Nepoznato,125
2013,Broj,Modriča,M,Nepoznato,66
2013,Broj,Modriča,Ž,Nepoznato,59
2013,Broj,Mrkonjić Grad,Oba spola,Nepoznato,13
2013,Broj,Mrkonjić Grad,M,Nepoznato,7
2013,Broj,Mrkonjić Grad,Ž,Nepoznato,6
2013,Broj,Nevesinje,Oba spola,Nepoznato,7
2013,Broj,Nevesinje,M,Nepoznato,2
2013,Broj,Nevesinje,Ž,Nepoznato,5
2013,Broj,Novi Grad,Oba spola,Nepoznato,26
2013,Broj,Novi Grad,M,Nepoznato,14
2013,Broj,Novi Grad,Ž,Nepoznato,12
2013,Broj,Novo Goražde,Oba spola,Nepoznato,7
2013,Broj,Novo Goražde,M,Nepoznato,3
2013,Broj,Novo Goražde,Ž,Nepoznato,4
2013,Broj,Osmaci,Oba spola,Nepoznato,4
2013,Broj,Osmaci,M,Nepoznato,2
2013,Broj,Osmaci,Ž,Nepoznato,2
2013,Broj,Oštra Luka,Oba spola,Nepoznato,3
2013,Broj,Oštra Luka,M,Nepoznato,2
2013,Broj,Oštra Luka,Ž,Nepoznato,1
2013,Broj,Pale,Oba spola,Nepoznato,11
2013,Broj,Pale,M,Nepoznato,7
2013,Broj,Pale,Ž,Nepoznato,4
2013,Broj,Pelagićevo,Oba spola,Nepoznato,5
2013,Broj,Pelagićevo,M,Nepoznato,1
2013,Broj,Pelagićevo,Ž,Nepoznato,4
2013,Broj,Petrovac,Oba spola,Nepoznato,0
2013,Broj,Petrovac,M,Nepoznato,0
2013,Broj,Petrovac,Ž,Nepoznato,0
2013,Broj,Petrovo,Oba spola,Nepoznato,4
2013,Broj,Petrovo,M,Nepoznato,2
2013,Broj,Petrovo,Ž,Nepoznato,2
2013,Broj,Grad Prijedor,Oba spola,Nepoznato,374
2013,Broj,Grad Prijedor,M,Nepoznato,257
2013,Broj,Grad Prijedor,Ž,Nepoznato,117
2013,Broj,Prnjavor,Oba spola,Nepoznato,31
2013,Broj,Prnjavor,M,Nepoznato,13
2013,Broj,Prnjavor,Ž,Nepoznato,18
2013,Broj,Ribnik,Oba spola,Nepoznato,2
2013,Broj,Ribnik,M,Nepoznato,2
2013,Broj,Ribnik,Ž,Nepoznato,0
2013,Broj,Rogatica,Oba spola,Nepoznato,4
2013,Broj,Rogatica,M,Nepoznato,3
2013,Broj,Rogatica,Ž,Nepoznato,1
2013,Broj,Rudo,Oba spola,Nepoznato,4
2013,Broj,Rudo,M,Nepoznato,0
2013,Broj,Rudo,Ž,Nepoznato,4
2013,Broj,Sokolac,Oba spola,Nepoznato,14
2013,Broj,Sokolac,M,Nepoznato,3
2013,Broj,Sokolac,Ž,Nepoznato,11
2013,Broj,Srbac,Oba spola,Nepoznato,28
2013,Broj,Srbac,M,Nepoznato,13
2013,Broj,Srbac,Ž,Nepoznato,15
2013,Broj,Srebrenica,Oba spola,Nepoznato,20
2013,Broj,Srebrenica,M,Nepoznato,14
2013,Broj,Srebrenica,Ž,Nepoznato,6
2013,Broj,Teslić,Oba spola,Nepoznato,43
2013,Broj,Teslić,M,Nepoznato,21
2013,Broj,Teslić,Ž,Nepoznato,22
2013,Broj,Grad Trebinje,Oba spola,Nepoznato,14
2013,Broj,Grad Trebinje,M,Nepoznato,8
2013,Broj,Grad Trebinje,Ž,Nepoznato,6
2013,Broj,Trnovo,Oba spola,Nepoznato,0
2013,Broj,Trnovo,M,Nepoznato,0
2013,Broj,Trnovo,Ž,Nepoznato,0
2013,Broj,Ugljevik,Oba spola,Nepoznato,13
2013,Broj,Ugljevik,M,Nepoznato,11
2013,Broj,Ugljevik,Ž,Nepoznato,2
2013,Broj,Foča,Oba spola,Nepoznato,12
2013,Broj,Foča,M,Nepoznato,6
2013,Broj,Foča,Ž,Nepoznato,6
2013,Broj,Han Pijesak,Oba spola,Nepoznato,0
2013,Broj,Han Pijesak,M,Nepoznato,0
2013,Broj,Han Pijesak,Ž,Nepoznato,0
2013,Broj,Čajniče,Oba spola,Nepoznato,4
2013,Broj,Čajniče,M,Nepoznato,1
2013,Broj,Čajniče,Ž,Nepoznato,3
2013,Broj,Čelinac,Oba spola,Nepoznato,10
2013,Broj,Čelinac,M,Nepoznato,4
2013,Broj,Čelinac,Ž,Nepoznato,6
2013,Broj,Šamac,Oba spola,Nepoznato,18
2013,Broj,Šamac,M,Nepoznato,10
2013,Broj,Šamac,Ž,Nepoznato,8
2013,Broj,Šekovići,Oba spola,Nepoznato,9
2013,Broj,Šekovići,M,Nepoznato,4
2013,Broj,Šekovići,Ž,Nepoznato,5
2013,Broj,Šipovo,Oba spola,Nepoznato,6
2013,Broj,Šipovo,M,Nepoznato,4
2013,Broj,Šipovo,Ž,Nepoznato,2
