Year,UNIT_MEASURE,Administrativna oblast,Spol,Religija,Value
2013,Broj,REPUBLIKA SRPSKA,Oba spola,Ukupno,1170342
2013,Broj,REPUBLIKA SRPSKA,M,Ukupno,571812
2013,Broj,REPUBLIKA SRPSKA,Ž,Ukupno,598530
2013,Broj,BANJA LUKA,Oba spola,Ukupno,180053
2013,Broj,BANJA LUKA,M,Ukupno,86510
2013,Broj,BANJA LUKA,Ž,Ukupno,93543
2013,Broj,BERKOVICI,Oba spola,Ukupno,2041
2013,Broj,BERKOVICI,M,Ukupno,1032
2013,Broj,BERKOVICI,Ž,Ukupno,1009
2013,Broj,BIJELJINA,Oba spola,Ukupno,103874
2013,Broj,BIJELJINA,M,Ukupno,50760
2013,Broj,BIJELJINA,Ž,Ukupno,53114
2013,Broj,BILECA,Oba spola,Ukupno,10607
2013,Broj,BILECA,M,Ukupno,5346
2013,Broj,BILECA,Ž,Ukupno,5261
2013,Broj,BRATUNAC,Oba spola,Ukupno,18651
2013,Broj,BRATUNAC,M,Ukupno,9210
2013,Broj,BRATUNAC,Ž,Ukupno,9441
2013,Broj,BROD,Oba spola,Ukupno,15720
2013,Broj,BROD,M,Ukupno,7670
2013,Broj,BROD,Ž,Ukupno,8050
2013,Broj,VISEGRAD,Oba spola,Ukupno,10118
2013,Broj,VISEGRAD,M,Ukupno,4834
2013,Broj,VISEGRAD,Ž,Ukupno,5284
2013,Broj,VLASENICA,Oba spola,Ukupno,10657
2013,Broj,VLASENICA,M,Ukupno,5193
2013,Broj,VLASENICA,Ž,Ukupno,5464
2013,Broj,VUKOSAVLJE,Oba spola,Ukupno,4363
2013,Broj,VUKOSAVLJE,M,Ukupno,2185
2013,Broj,VUKOSAVLJE,Ž,Ukupno,2178
2013,Broj,GACKO,Oba spola,Ukupno,8710
2013,Broj,GACKO,M,Ukupno,4423
2013,Broj,GACKO,Ž,Ukupno,4287
2013,Broj,GRADISKA,Oba spola,Ukupno,49196
2013,Broj,GRADISKA,M,Ukupno,23944
2013,Broj,GRADISKA,Ž,Ukupno,25252
2013,Broj,DERVENTA,Oba spola,Ukupno,25922
2013,Broj,DERVENTA,M,Ukupno,12629
2013,Broj,DERVENTA,Ž,Ukupno,13293
2013,Broj,DOBOJ,Oba spola,Ukupno,68514
2013,Broj,DOBOJ,M,Ukupno,33222
2013,Broj,DOBOJ,Ž,Ukupno,35292
2013,Broj,DONJI ZABAR,Oba spola,Ukupno,3669
2013,Broj,DONJI ZABAR,M,Ukupno,1853
2013,Broj,DONJI ZABAR,Ž,Ukupno,1816
2013,Broj,ZVORNIK,Oba spola,Ukupno,54407
2013,Broj,ZVORNIK,M,Ukupno,26803
2013,Broj,ZVORNIK,Ž,Ukupno,27604
2013,Broj,ISTOCNA ILIDZA,Oba spola,Ukupno,14437
2013,Broj,ISTOCNA ILIDZA,M,Ukupno,6905
2013,Broj,ISTOCNA ILIDZA,Ž,Ukupno,7532
2013,Broj,ISTOCNI DRVAR,Oba spola,Ukupno,66
2013,Broj,ISTOCNI DRVAR,M,Ukupno,44
2013,Broj,ISTOCNI DRVAR,Ž,Ukupno,22
2013,Broj,ISTOCNI MOSTAR,Oba spola,Ukupno,244
2013,Broj,ISTOCNI MOSTAR,M,Ukupno,138
2013,Broj,ISTOCNI MOSTAR,Ž,Ukupno,106
2013,Broj,ISTOCNI STARI GRAD,Oba spola,Ukupno,1116
2013,Broj,ISTOCNI STARI GRAD,M,Ukupno,552
2013,Broj,ISTOCNI STARI GRAD,Ž,Ukupno,564
2013,Broj,ISTOCNO NOVO SARAJEVO,Oba spola,Ukupno,10401
2013,Broj,ISTOCNO NOVO SARAJEVO,M,Ukupno,4936
2013,Broj,ISTOCNO NOVO SARAJEVO,Ž,Ukupno,5465
2013,Broj,JEZERO,Oba spola,Ukupno,1039
2013,Broj,JEZERO,M,Ukupno,534
2013,Broj,JEZERO,Ž,Ukupno,505
2013,Broj,KALINOVIK,Oba spola,Ukupno,1962
2013,Broj,KALINOVIK,M,Ukupno,950
2013,Broj,KALINOVIK,Ž,Ukupno,1012
2013,Broj,KNEZEVO,Oba spola,Ukupno,9368
2013,Broj,KNEZEVO,M,Ukupno,4632
2013,Broj,KNEZEVO,Ž,Ukupno,4736
2013,Broj,KOZARSKA DUBICA,Oba spola,Ukupno,20681
2013,Broj,KOZARSKA DUBICA,M,Ukupno,10094
2013,Broj,KOZARSKA DUBICA,Ž,Ukupno,10587
2013,Broj,KOSTAJNICA,Oba spola,Ukupno,5645
2013,Broj,KOSTAJNICA,M,Ukupno,2780
2013,Broj,KOSTAJNICA,Ž,Ukupno,2865
2013,Broj,KOTOR VAROS,Oba spola,Ukupno,18361
2013,Broj,KOTOR VAROS,M,Ukupno,9007
2013,Broj,KOTOR VAROS,Ž,Ukupno,9354
2013,Broj,KRUPA NA UNI,Oba spola,Ukupno,1560
2013,Broj,KRUPA NA UNI,M,Ukupno,841
2013,Broj,KRUPA NA UNI,Ž,Ukupno,719
2013,Broj,KUPRES,Oba spola,Ukupno,293
2013,Broj,KUPRES,M,Ukupno,157
2013,Broj,KUPRES,Ž,Ukupno,136
2013,Broj,LAKTASI,Oba spola,Ukupno,34210
2013,Broj,LAKTASI,M,Ukupno,16905
2013,Broj,LAKTASI,Ž,Ukupno,17305
2013,Broj,LOPARE,Oba spola,Ukupno,14689
2013,Broj,LOPARE,M,Ukupno,7377
2013,Broj,LOPARE,Ž,Ukupno,7312
2013,Broj,LJUBINJE,Oba spola,Ukupno,3319
2013,Broj,LJUBINJE,M,Ukupno,1633
2013,Broj,LJUBINJE,Ž,Ukupno,1686
2013,Broj,MILICI,Oba spola,Ukupno,10445
2013,Broj,MILICI,M,Ukupno,5252
2013,Broj,MILICI,Ž,Ukupno,5193
2013,Broj,MODRICA,Oba spola,Ukupno,24490
2013,Broj,MODRICA,M,Ukupno,11969
2013,Broj,MODRICA,Ž,Ukupno,12521
2013,Broj,MRKONJIC GRAD,Oba spola,Ukupno,15926
2013,Broj,MRKONJIC GRAD,M,Ukupno,7660
2013,Broj,MRKONJIC GRAD,Ž,Ukupno,8266
2013,Broj,NEVESINJE,Oba spola,Ukupno,12542
2013,Broj,NEVESINJE,M,Ukupno,6236
2013,Broj,NEVESINJE,Ž,Ukupno,6306
2013,Broj,NOVI GRAD,Oba spola,Ukupno,25240
2013,Broj,NOVI GRAD,M,Ukupno,12580
2013,Broj,NOVI GRAD,Ž,Ukupno,12660
2013,Broj,NOVO GORAZDE,Oba spola,Ukupno,2915
2013,Broj,NOVO GORAZDE,M,Ukupno,1500
2013,Broj,NOVO GORAZDE,Ž,Ukupno,1415
2013,Broj,OSMACI,Oba spola,Ukupno,5546
2013,Broj,OSMACI,M,Ukupno,2779
2013,Broj,OSMACI,Ž,Ukupno,2767
2013,Broj,OSTRA LUKA,Oba spola,Ukupno,2705
2013,Broj,OSTRA LUKA,M,Ukupno,1386
2013,Broj,OSTRA LUKA,Ž,Ukupno,1319
2013,Broj,PALE,Oba spola,Ukupno,20359
2013,Broj,PALE,M,Ukupno,9744
2013,Broj,PALE,Ž,Ukupno,10615
2013,Broj,PELAGICEVO,Oba spola,Ukupno,4358
2013,Broj,PELAGICEVO,M,Ukupno,2151
2013,Broj,PELAGICEVO,Ž,Ukupno,2207
2013,Broj,PETROVAC,Oba spola,Ukupno,354
2013,Broj,PETROVAC,M,Ukupno,169
2013,Broj,PETROVAC,Ž,Ukupno,185
2013,Broj,PETROVO,Oba spola,Ukupno,6317
2013,Broj,PETROVO,M,Ukupno,3043
2013,Broj,PETROVO,Ž,Ukupno,3274
2013,Broj,PRIJEDOR,Oba spola,Ukupno,80916
2013,Broj,PRIJEDOR,M,Ukupno,39418
2013,Broj,PRIJEDOR,Ž,Ukupno,41498
2013,Broj,PRNJAVOR,Oba spola,Ukupno,34357
2013,Broj,PRNJAVOR,M,Ukupno,16675
2013,Broj,PRNJAVOR,Ž,Ukupno,17682
2013,Broj,RIBNIK,Oba spola,Ukupno,5851
2013,Broj,RIBNIK,M,Ukupno,2900
2013,Broj,RIBNIK,Ž,Ukupno,2951
2013,Broj,ROGATICA,Oba spola,Ukupno,10302
2013,Broj,ROGATICA,M,Ukupno,5053
2013,Broj,ROGATICA,Ž,Ukupno,5249
2013,Broj,RUDO,Oba spola,Ukupno,7578
2013,Broj,RUDO,M,Ukupno,3840
2013,Broj,RUDO,Ž,Ukupno,3738
2013,Broj,SOKOLAC,Oba spola,Ukupno,11620
2013,Broj,SOKOLAC,M,Ukupno,5723
2013,Broj,SOKOLAC,Ž,Ukupno,5897
2013,Broj,SRBAC,Oba spola,Ukupno,16933
2013,Broj,SRBAC,M,Ukupno,8295
2013,Broj,SRBAC,Ž,Ukupno,8638
2013,Broj,SREBRENICA,Oba spola,Ukupno,11698
2013,Broj,SREBRENICA,M,Ukupno,5714
2013,Broj,SREBRENICA,Ž,Ukupno,5984
2013,Broj,TESLIC,Oba spola,Ukupno,37236
2013,Broj,TESLIC,M,Ukupno,17894
2013,Broj,TESLIC,Ž,Ukupno,19342
2013,Broj,TREBINJE,Oba spola,Ukupno,28239
2013,Broj,TREBINJE,M,Ukupno,13760
2013,Broj,TREBINJE,Ž,Ukupno,14479
2013,Broj,TRNOVO,Oba spola,Ukupno,1983
2013,Broj,TRNOVO,M,Ukupno,953
2013,Broj,TRNOVO,Ž,Ukupno,1030
2013,Broj,UGLJEVIK,Oba spola,Ukupno,15118
2013,Broj,UGLJEVIK,M,Ukupno,7626
2013,Broj,UGLJEVIK,Ž,Ukupno,7492
2013,Broj,FOCA,Oba spola,Ukupno,17580
2013,Broj,FOCA,M,Ukupno,8880
2013,Broj,FOCA,Ž,Ukupno,8700
2013,Broj,HAN PIJESAK,Oba spola,Ukupno,3445
2013,Broj,HAN PIJESAK,M,Ukupno,1632
2013,Broj,HAN PIJESAK,Ž,Ukupno,1813
2013,Broj,CAJNICE,Oba spola,Ukupno,4679
2013,Broj,CAJNICE,M,Ukupno,2347
2013,Broj,CAJNICE,Ž,Ukupno,2332
2013,Broj,CELINAC,Oba spola,Ukupno,15117
2013,Broj,CELINAC,M,Ukupno,7477
2013,Broj,CELINAC,Ž,Ukupno,7640
2013,Broj,SAMAC,Oba spola,Ukupno,16308
2013,Broj,SAMAC,M,Ukupno,7908
2013,Broj,SAMAC,Ž,Ukupno,8400
2013,Broj,SEKOVICI,Oba spola,Ukupno,6323
2013,Broj,SEKOVICI,M,Ukupno,3103
2013,Broj,SEKOVICI,Ž,Ukupno,3220
2013,Broj,SIPOVO,Oba spola,Ukupno,9969
2013,Broj,SIPOVO,M,Ukupno,5046
2013,Broj,SIPOVO,Ž,Ukupno,4923
2013,Broj,REPUBLIKA SRPSKA,Oba spola,islam,149435
2013,Broj,REPUBLIKA SRPSKA,M,islam,72605
2013,Broj,REPUBLIKA SRPSKA,Ž,islam,76830
2013,Broj,BANJA LUKA,Oba spola,islam,6693
2013,Broj,BANJA LUKA,M,islam,3053
2013,Broj,BANJA LUKA,Ž,islam,3640
2013,Broj,BERKOVICI,Oba spola,islam,155
2013,Broj,BERKOVICI,M,islam,87
2013,Broj,BERKOVICI,Ž,islam,68
2013,Broj,BIJELJINA,Oba spola,islam,12055
2013,Broj,BIJELJINA,M,islam,5902
2013,Broj,BIJELJINA,Ž,islam,6153
2013,Broj,BILECA,Oba spola,islam,23
2013,Broj,BILECA,M,islam,14
2013,Broj,BILECA,Ž,islam,9
2013,Broj,BRATUNAC,Oba spola,islam,6591
2013,Broj,BRATUNAC,M,islam,3220
2013,Broj,BRATUNAC,Ž,islam,3371
2013,Broj,BROD,Oba spola,islam,1311
2013,Broj,BROD,M,islam,646
2013,Broj,BROD,Ž,islam,665
2013,Broj,VISEGRAD,Oba spola,islam,876
2013,Broj,VISEGRAD,M,islam,443
2013,Broj,VISEGRAD,Ž,islam,433
2013,Broj,VLASENICA,Oba spola,islam,3354
2013,Broj,VLASENICA,M,islam,1645
2013,Broj,VLASENICA,Ž,islam,1709
2013,Broj,VUKOSAVLJE,Oba spola,islam,2154
2013,Broj,VUKOSAVLJE,M,islam,1105
2013,Broj,VUKOSAVLJE,Ž,islam,1049
2013,Broj,GACKO,Oba spola,islam,330
2013,Broj,GACKO,M,islam,178
2013,Broj,GACKO,Ž,islam,152
2013,Broj,GRADISKA,Oba spola,islam,6619
2013,Broj,GRADISKA,M,islam,3214
2013,Broj,GRADISKA,Ž,islam,3405
2013,Broj,DERVENTA,Oba spola,islam,1709
2013,Broj,DERVENTA,M,islam,820
2013,Broj,DERVENTA,Ž,islam,889
2013,Broj,DOBOJ,Oba spola,islam,14342
2013,Broj,DOBOJ,M,islam,6861
2013,Broj,DOBOJ,Ž,islam,7481
2013,Broj,DONJI ZABAR,Oba spola,islam,4
2013,Broj,DONJI ZABAR,Ž,islam,4
2013,Broj,ZVORNIK,Oba spola,islam,16791
2013,Broj,ZVORNIK,M,islam,8218
2013,Broj,ZVORNIK,Ž,islam,8573
2013,Broj,ISTOCNA ILIDZA,Oba spola,islam,630
2013,Broj,ISTOCNA ILIDZA,M,islam,291
2013,Broj,ISTOCNA ILIDZA,Ž,islam,339
2013,Broj,ISTOCNI MOSTAR,Oba spola,islam,77
2013,Broj,ISTOCNI MOSTAR,M,islam,44
2013,Broj,ISTOCNI MOSTAR,Ž,islam,33
2013,Broj,ISTOCNI STARI GRAD,Oba spola,islam,38
2013,Broj,ISTOCNI STARI GRAD,M,islam,23
2013,Broj,ISTOCNI STARI GRAD,Ž,islam,15
2013,Broj,ISTOCNO NOVO SARAJEVO,Oba spola,islam,121
2013,Broj,ISTOCNO NOVO SARAJEVO,M,islam,52
2013,Broj,ISTOCNO NOVO SARAJEVO,Ž,islam,69
2013,Broj,JEZERO,Oba spola,islam,250
2013,Broj,JEZERO,M,islam,117
2013,Broj,JEZERO,Ž,islam,133
2013,Broj,KALINOVIK,Oba spola,islam,42
2013,Broj,KALINOVIK,M,islam,19
2013,Broj,KALINOVIK,Ž,islam,23
2013,Broj,KNEZEVO,Oba spola,islam,403
2013,Broj,KNEZEVO,M,islam,182
2013,Broj,KNEZEVO,Ž,islam,221
2013,Broj,KOZARSKA DUBICA,Oba spola,islam,1902
2013,Broj,KOZARSKA DUBICA,M,islam,915
2013,Broj,KOZARSKA DUBICA,Ž,islam,987
2013,Broj,KOSTAJNICA,Oba spola,islam,1271
2013,Broj,KOSTAJNICA,M,islam,623
2013,Broj,KOSTAJNICA,Ž,islam,648
2013,Broj,KOTOR VAROS,Oba spola,islam,4498
2013,Broj,KOTOR VAROS,M,islam,2159
2013,Broj,KOTOR VAROS,Ž,islam,2339
2013,Broj,KRUPA NA UNI,Oba spola,islam,3
2013,Broj,KRUPA NA UNI,M,islam,1
2013,Broj,KRUPA NA UNI,Ž,islam,2
2013,Broj,LAKTASI,Oba spola,islam,110
2013,Broj,LAKTASI,M,islam,49
2013,Broj,LAKTASI,Ž,islam,61
2013,Broj,LOPARE,Oba spola,islam,1315
2013,Broj,LOPARE,M,islam,648
2013,Broj,LOPARE,Ž,islam,667
2013,Broj,LJUBINJE,Oba spola,islam,12
2013,Broj,LJUBINJE,M,islam,6
2013,Broj,LJUBINJE,Ž,islam,6
2013,Broj,MILICI,Oba spola,islam,3538
2013,Broj,MILICI,M,islam,1750
2013,Broj,MILICI,Ž,islam,1788
2013,Broj,MODRICA,Oba spola,islam,3032
2013,Broj,MODRICA,M,islam,1445
2013,Broj,MODRICA,Ž,islam,1587
2013,Broj,MRKONJIC GRAD,Oba spola,islam,351
2013,Broj,MRKONJIC GRAD,M,islam,170
2013,Broj,MRKONJIC GRAD,Ž,islam,181
2013,Broj,NEVESINJE,Oba spola,islam,508
2013,Broj,NEVESINJE,M,islam,260
2013,Broj,NEVESINJE,Ž,islam,248
2013,Broj,NOVI GRAD,Oba spola,islam,5261
2013,Broj,NOVI GRAD,M,islam,2635
2013,Broj,NOVI GRAD,Ž,islam,2626
2013,Broj,NOVO GORAZDE,Oba spola,islam,1319
2013,Broj,NOVO GORAZDE,M,islam,662
2013,Broj,NOVO GORAZDE,Ž,islam,657
2013,Broj,OSMACI,Oba spola,islam,2647
2013,Broj,OSMACI,M,islam,1303
2013,Broj,OSMACI,Ž,islam,1344
2013,Broj,OSTRA LUKA,Oba spola,islam,26
2013,Broj,OSTRA LUKA,M,islam,8
2013,Broj,OSTRA LUKA,Ž,islam,18
2013,Broj,PALE,Oba spola,islam,160
2013,Broj,PALE,M,islam,83
2013,Broj,PALE,Ž,islam,77
2013,Broj,PELAGICEVO,Oba spola,islam,13
2013,Broj,PELAGICEVO,M,islam,3
2013,Broj,PELAGICEVO,Ž,islam,10
2013,Broj,PETROVO,Oba spola,islam,7
2013,Broj,PETROVO,M,islam,2
2013,Broj,PETROVO,Ž,islam,5
2013,Broj,PRIJEDOR,Oba spola,islam,22271
2013,Broj,PRIJEDOR,M,islam,10662
2013,Broj,PRIJEDOR,Ž,islam,11609
2013,Broj,PRNJAVOR,Oba spola,islam,2776
2013,Broj,PRNJAVOR,M,islam,1337
2013,Broj,PRNJAVOR,Ž,islam,1439
2013,Broj,ROGATICA,Oba spola,islam,1006
2013,Broj,ROGATICA,M,islam,517
2013,Broj,ROGATICA,Ž,islam,489
2013,Broj,RUDO,Oba spola,islam,588
2013,Broj,RUDO,M,islam,306
2013,Broj,RUDO,Ž,islam,282
2013,Broj,SOKOLAC,Oba spola,islam,620
2013,Broj,SOKOLAC,M,islam,325
2013,Broj,SOKOLAC,Ž,islam,295
2013,Broj,SRBAC,Oba spola,islam,399
2013,Broj,SRBAC,M,islam,184
2013,Broj,SRBAC,Ž,islam,215
2013,Broj,SREBRENICA,Oba spola,islam,6134
2013,Broj,SREBRENICA,M,islam,2916
2013,Broj,SREBRENICA,Ž,islam,3218
2013,Broj,TESLIC,Oba spola,islam,6932
2013,Broj,TESLIC,M,islam,3410
2013,Broj,TESLIC,Ž,islam,3522
2013,Broj,TREBINJE,Oba spola,islam,848
2013,Broj,TREBINJE,M,islam,415
2013,Broj,TREBINJE,Ž,islam,433
2013,Broj,TRNOVO,Oba spola,islam,802
2013,Broj,TRNOVO,M,islam,395
2013,Broj,TRNOVO,Ž,islam,407
2013,Broj,UGLJEVIK,Oba spola,islam,2002
2013,Broj,UGLJEVIK,M,islam,977
2013,Broj,UGLJEVIK,Ž,islam,1025
2013,Broj,FOCA,Oba spola,islam,1173
2013,Broj,FOCA,M,islam,630
2013,Broj,FOCA,Ž,islam,543
2013,Broj,HAN PIJESAK,Oba spola,islam,435
2013,Broj,HAN PIJESAK,M,islam,212
2013,Broj,HAN PIJESAK,Ž,islam,223
2013,Broj,CAJNICE,Oba spola,islam,836
2013,Broj,CAJNICE,M,islam,440
2013,Broj,CAJNICE,Ž,islam,396
2013,Broj,CELINAC,Oba spola,islam,406
2013,Broj,CELINAC,M,islam,203
2013,Broj,CELINAC,Ž,islam,203
2013,Broj,SAMAC,Oba spola,islam,976
2013,Broj,SAMAC,M,islam,471
2013,Broj,SAMAC,Ž,islam,505
2013,Broj,SEKOVICI,Oba spola,islam,107
2013,Broj,SEKOVICI,M,islam,54
2013,Broj,SEKOVICI,Ž,islam,53
2013,Broj,SIPOVO,Oba spola,islam,583
2013,Broj,SIPOVO,M,islam,295
2013,Broj,SIPOVO,Ž,islam,288
2013,Broj,REPUBLIKA SRPSKA,Oba spola,catholic,25763
2013,Broj,REPUBLIKA SRPSKA,M,catholic,10431
2013,Broj,REPUBLIKA SRPSKA,Ž,catholic,15332
2013,Broj,BANJA LUKA,Oba spola,catholic,4637
2013,Broj,BANJA LUKA,M,catholic,1585
2013,Broj,BANJA LUKA,Ž,catholic,3052
2013,Broj,BERKOVICI,Oba spola,catholic,6
2013,Broj,BERKOVICI,M,catholic,1
2013,Broj,BERKOVICI,Ž,catholic,5
2013,Broj,BIJELJINA,Oba spola,catholic,508
2013,Broj,BIJELJINA,M,catholic,103
2013,Broj,BIJELJINA,Ž,catholic,405
2013,Broj,BILECA,Oba spola,catholic,18
2013,Broj,BILECA,M,catholic,2
2013,Broj,BILECA,Ž,catholic,16
2013,Broj,BRATUNAC,Oba spola,catholic,26
2013,Broj,BRATUNAC,M,catholic,3
2013,Broj,BRATUNAC,Ž,catholic,23
2013,Broj,BROD,Oba spola,catholic,2925
2013,Broj,BROD,M,catholic,1360
2013,Broj,BROD,Ž,catholic,1565
2013,Broj,VISEGRAD,Oba spola,catholic,33
2013,Broj,VISEGRAD,M,catholic,6
2013,Broj,VISEGRAD,Ž,catholic,27
2013,Broj,VLASENICA,Oba spola,catholic,22
2013,Broj,VLASENICA,M,catholic,4
2013,Broj,VLASENICA,Ž,catholic,18
2013,Broj,VUKOSAVLJE,Oba spola,catholic,680
2013,Broj,VUKOSAVLJE,M,catholic,325
2013,Broj,VUKOSAVLJE,Ž,catholic,355
2013,Broj,GACKO,Oba spola,catholic,10
2013,Broj,GACKO,M,catholic,4
2013,Broj,GACKO,Ž,catholic,6
2013,Broj,GRADISKA,Oba spola,catholic,865
2013,Broj,GRADISKA,M,catholic,303
2013,Broj,GRADISKA,Ž,catholic,562
2013,Broj,DERVENTA,Oba spola,catholic,2109
2013,Broj,DERVENTA,M,catholic,999
2013,Broj,DERVENTA,Ž,catholic,1110
2013,Broj,DOBOJ,Oba spola,catholic,1448
2013,Broj,DOBOJ,M,catholic,532
2013,Broj,DOBOJ,Ž,catholic,916
2013,Broj,DONJI ZABAR,Oba spola,catholic,977
2013,Broj,DONJI ZABAR,M,catholic,490
2013,Broj,DONJI ZABAR,Ž,catholic,487
2013,Broj,ZVORNIK,Oba spola,catholic,83
2013,Broj,ZVORNIK,M,catholic,6
2013,Broj,ZVORNIK,Ž,catholic,77
2013,Broj,ISTOCNA ILIDZA,Oba spola,catholic,142
2013,Broj,ISTOCNA ILIDZA,M,catholic,36
2013,Broj,ISTOCNA ILIDZA,Ž,catholic,106
2013,Broj,ISTOCNI DRVAR,Oba spola,catholic,1
2013,Broj,ISTOCNI DRVAR,Ž,catholic,1
2013,Broj,ISTOCNI MOSTAR,Oba spola,catholic,11
2013,Broj,ISTOCNI MOSTAR,M,catholic,8
2013,Broj,ISTOCNI MOSTAR,Ž,catholic,3
2013,Broj,ISTOCNI STARI GRAD,Oba spola,catholic,5
2013,Broj,ISTOCNI STARI GRAD,Ž,catholic,5
2013,Broj,ISTOCNO NOVO SARAJEVO,Oba spola,catholic,101
2013,Broj,ISTOCNO NOVO SARAJEVO,M,catholic,28
2013,Broj,ISTOCNO NOVO SARAJEVO,Ž,catholic,73
2013,Broj,JEZERO,Oba spola,catholic,4
2013,Broj,JEZERO,M,catholic,2
2013,Broj,JEZERO,Ž,catholic,2
2013,Broj,KALINOVIK,Oba spola,catholic,5
2013,Broj,KALINOVIK,M,catholic,2
2013,Broj,KALINOVIK,Ž,catholic,3
2013,Broj,KNEZEVO,Oba spola,catholic,17
2013,Broj,KNEZEVO,M,catholic,4
2013,Broj,KNEZEVO,Ž,catholic,13
2013,Broj,KOZARSKA DUBICA,Oba spola,catholic,250
2013,Broj,KOZARSKA DUBICA,M,catholic,72
2013,Broj,KOZARSKA DUBICA,Ž,catholic,178
2013,Broj,KOSTAJNICA,Oba spola,catholic,84
2013,Broj,KOSTAJNICA,M,catholic,26
2013,Broj,KOSTAJNICA,Ž,catholic,58
2013,Broj,KOTOR VAROS,Oba spola,catholic,788
2013,Broj,KOTOR VAROS,M,catholic,365
2013,Broj,KOTOR VAROS,Ž,catholic,423
2013,Broj,KRUPA NA UNI,Oba spola,catholic,2
2013,Broj,KRUPA NA UNI,Ž,catholic,2
2013,Broj,LAKTASI,Oba spola,catholic,497
2013,Broj,LAKTASI,M,catholic,166
2013,Broj,LAKTASI,Ž,catholic,331
2013,Broj,LOPARE,Oba spola,catholic,40
2013,Broj,LOPARE,M,catholic,5
2013,Broj,LOPARE,Ž,catholic,35
2013,Broj,LJUBINJE,Oba spola,catholic,5
2013,Broj,LJUBINJE,M,catholic,1
2013,Broj,LJUBINJE,Ž,catholic,4
2013,Broj,MILICI,Oba spola,catholic,17
2013,Broj,MILICI,M,catholic,5
2013,Broj,MILICI,Ž,catholic,12
2013,Broj,MODRICA,Oba spola,catholic,1365
2013,Broj,MODRICA,M,catholic,651
2013,Broj,MODRICA,Ž,catholic,714
2013,Broj,MRKONJIC GRAD,Oba spola,catholic,146
2013,Broj,MRKONJIC GRAD,M,catholic,56
2013,Broj,MRKONJIC GRAD,Ž,catholic,90
2013,Broj,NEVESINJE,Oba spola,catholic,21
2013,Broj,NEVESINJE,M,catholic,5
2013,Broj,NEVESINJE,Ž,catholic,16
2013,Broj,NOVI GRAD,Oba spola,catholic,152
2013,Broj,NOVI GRAD,M,catholic,47
2013,Broj,NOVI GRAD,Ž,catholic,105
