Year,UNIT_MEASURE,Administrativna oblast,Spol,Religija,Value
2013,Broj,Han Pijesak,Ž,catholic,5
2013,Broj,Čajniče,Oba spola,catholic,5
2013,Broj,Čajniče,M,catholic,0
2013,Broj,Čajniče,Ž,catholic,5
2013,Broj,Čelinac,Oba spola,catholic,58
2013,Broj,Čelinac,M,catholic,14
2013,Broj,Čelinac,Ž,catholic,44
2013,Broj,Šamac,Oba spola,catholic,2091
2013,Broj,Šamac,M,catholic,969
2013,Broj,Šamac,Ž,catholic,1122
2013,Broj,Šekovići,Oba spola,catholic,7
2013,Broj,Šekovići,M,catholic,0
2013,Broj,Šekovići,Ž,catholic,7
2013,Broj,Šipovo,Oba spola,catholic,18
2013,Broj,Šipovo,M,catholic,2
2013,Broj,Šipovo,Ž,catholic,16
2013,Broj,Republika Srpska,Oba spola,ortodox,969315
2013,Broj,Republika Srpska,M,ortodox,476184
2013,Broj,Republika Srpska,Ž,ortodox,493131
2013,Broj,Grad Banja Luka,Oba spola,ortodox,161267
2013,Broj,Grad Banja Luka,M,ortodox,78266
2013,Broj,Grad Banja Luka,Ž,ortodox,83001
2013,Broj,Berkovići,Oba spola,ortodox,1873
2013,Broj,Berkovići,M,ortodox,940
2013,Broj,Berkovići,Ž,ortodox,933
2013,Broj,Grad Bijeljina,Oba spola,ortodox,89144
2013,Broj,Grad Bijeljina,M,ortodox,43682
2013,Broj,Grad Bijeljina,Ž,ortodox,45462
2013,Broj,Bileća,Oba spola,ortodox,10490
2013,Broj,Bileća,M,ortodox,5291
2013,Broj,Bileća,Ž,ortodox,5199
2013,Broj,Bratunac,Oba spola,ortodox,11726
2013,Broj,Bratunac,M,ortodox,5835
2013,Broj,Bratunac,Ž,ortodox,5891
2013,Broj,Brod,Oba spola,ortodox,11066
2013,Broj,Brod,M,ortodox,5474
2013,Broj,Brod,Ž,ortodox,5592
2013,Broj,Višegrad,Oba spola,ortodox,8913
2013,Broj,Višegrad,M,ortodox,4315
2013,Broj,Višegrad,Ž,ortodox,4598
2013,Broj,Vlasenica,Oba spola,ortodox,7111
2013,Broj,Vlasenica,M,ortodox,3473
2013,Broj,Vlasenica,Ž,ortodox,3638
2013,Broj,Vukosavlje,Oba spola,ortodox,1442
2013,Broj,Vukosavlje,M,ortodox,713
2013,Broj,Vukosavlje,Ž,ortodox,729
2013,Broj,Gacko,Oba spola,ortodox,8337
2013,Broj,Gacko,M,ortodox,4228
2013,Broj,Gacko,Ž,ortodox,4109
2013,Broj,Grad Gradiška,Oba spola,ortodox,40702
2013,Broj,Grad Gradiška,M,ortodox,19929
2013,Broj,Grad Gradiška,Ž,ortodox,20773
2013,Broj,Grad Derventa,Oba spola,ortodox,21541
2013,Broj,Grad Derventa,M,ortodox,10537
2013,Broj,Grad Derventa,Ž,ortodox,11004
2013,Broj,Grad Doboj,Oba spola,ortodox,50744
2013,Broj,Grad Doboj,M,ortodox,24842
2013,Broj,Grad Doboj,Ž,ortodox,25902
2013,Broj,Donji Žabar,Oba spola,ortodox,2658
2013,Broj,Donji Žabar,M,ortodox,1352
2013,Broj,Donji Žabar,Ž,ortodox,1306
2013,Broj,Grad Zvornik,Oba spola,ortodox,37114
2013,Broj,Grad Zvornik,M,ortodox,18378
2013,Broj,Grad Zvornik,Ž,ortodox,18736
2013,Broj,Istočna Ilidža,Oba spola,ortodox,13458
2013,Broj,Istočna Ilidža,M,ortodox,6479
2013,Broj,Istočna Ilidža,Ž,ortodox,6979
2013,Broj,Istočni Drvar,Oba spola,ortodox,65
2013,Broj,Istočni Drvar,M,ortodox,44
2013,Broj,Istočni Drvar,Ž,ortodox,21
2013,Broj,Istočni Mostar,Oba spola,ortodox,153
2013,Broj,Istočni Mostar,M,ortodox,84
2013,Broj,Istočni Mostar,Ž,ortodox,69
2013,Broj,Istočni Stari Grad,Oba spola,ortodox,1058
2013,Broj,Istočni Stari Grad,M,ortodox,520
2013,Broj,Istočni Stari Grad,Ž,ortodox,538
2013,Broj,Istočno Novo Sarajevo,Oba spola,ortodox,10044
2013,Broj,Istočno Novo Sarajevo,M,ortodox,4796
2013,Broj,Istočno Novo Sarajevo,Ž,ortodox,5248
2013,Broj,Jezero,Oba spola,ortodox,780
2013,Broj,Jezero,M,ortodox,412
2013,Broj,Jezero,Ž,ortodox,368
2013,Broj,Kalinovik,Oba spola,ortodox,1905
2013,Broj,Kalinovik,M,ortodox,923
2013,Broj,Kalinovik,Ž,ortodox,982
2013,Broj,Kneževo,Oba spola,ortodox,8866
2013,Broj,Kneževo,M,ortodox,4408
2013,Broj,Kneževo,Ž,ortodox,4458
2013,Broj,Kozarska Dubica,Oba spola,ortodox,18103
2013,Broj,Kozarska Dubica,M,ortodox,8909
2013,Broj,Kozarska Dubica,Ž,ortodox,9194
2013,Broj,Kostajnica,Oba spola,ortodox,4190
2013,Broj,Kostajnica,M,ortodox,2080
2013,Broj,Kostajnica,Ž,ortodox,2110
2013,Broj,Kotor Varoš,Oba spola,ortodox,12645
2013,Broj,Kotor Varoš,M,ortodox,6263
2013,Broj,Kotor Varoš,Ž,ortodox,6382
2013,Broj,Krupa Na Uni,Oba spola,ortodox,1554
2013,Broj,Krupa Na Uni,M,ortodox,840
2013,Broj,Krupa Na Uni,Ž,ortodox,714
2013,Broj,Kupres,Oba spola,ortodox,292
2013,Broj,Kupres,M,ortodox,156
2013,Broj,Kupres,Ž,ortodox,136
2013,Broj,Laktaši,Oba spola,ortodox,32907
2013,Broj,Laktaši,M,ortodox,16334
2013,Broj,Laktaši,Ž,ortodox,16573
2013,Broj,Lopare,Oba spola,ortodox,13273
2013,Broj,Lopare,M,ortodox,6700
2013,Broj,Lopare,Ž,ortodox,6573
2013,Broj,Ljubinje,Oba spola,ortodox,3295
2013,Broj,Ljubinje,M,ortodox,1621
2013,Broj,Ljubinje,Ž,ortodox,1674
2013,Broj,Milići,Oba spola,ortodox,6835
2013,Broj,Milići,M,ortodox,3469
2013,Broj,Milići,Ž,ortodox,3366
2013,Broj,Modriča,Oba spola,ortodox,19482
2013,Broj,Modriča,M,ortodox,9579
2013,Broj,Modriča,Ž,ortodox,9903
2013,Broj,Mrkonjić Grad,Oba spola,ortodox,15334
2013,Broj,Mrkonjić Grad,M,ortodox,7387
2013,Broj,Mrkonjić Grad,Ž,ortodox,7947
2013,Broj,Nevesinje,Oba spola,ortodox,11973
2013,Broj,Nevesinje,M,ortodox,5955
2013,Broj,Nevesinje,Ž,ortodox,6018
2013,Broj,Novi Grad,Oba spola,ortodox,19443
2013,Broj,Novi Grad,M,ortodox,9725
2013,Broj,Novi Grad,Ž,ortodox,9718
2013,Broj,Novo Goražde,Oba spola,ortodox,1563
2013,Broj,Novo Goražde,M,ortodox,822
2013,Broj,Novo Goražde,Ž,ortodox,741
2013,Broj,Osmaci,Oba spola,ortodox,2848
2013,Broj,Osmaci,M,ortodox,1446
2013,Broj,Osmaci,Ž,ortodox,1402
2013,Broj,Oštra Luka,Oba spola,ortodox,2503
2013,Broj,Oštra Luka,M,ortodox,1290
2013,Broj,Oštra Luka,Ž,ortodox,1213
2013,Broj,Pale,Oba spola,ortodox,19901
2013,Broj,Pale,M,ortodox,9546
2013,Broj,Pale,Ž,ortodox,10355
2013,Broj,Pelagićevo,Oba spola,ortodox,3152
2013,Broj,Pelagićevo,M,ortodox,1566
2013,Broj,Pelagićevo,Ž,ortodox,1586
2013,Broj,Petrovac,Oba spola,ortodox,352
2013,Broj,Petrovac,M,ortodox,168
2013,Broj,Petrovac,Ž,ortodox,184
2013,Broj,Petrovo,Oba spola,ortodox,6221
2013,Broj,Petrovo,M,ortodox,3004
2013,Broj,Petrovo,Ž,ortodox,3217
2013,Broj,Grad Prijedor,Oba spola,ortodox,53842
2013,Broj,Grad Prijedor,M,ortodox,26540
2013,Broj,Grad Prijedor,Ž,ortodox,27302
2013,Broj,Prnjavor,Oba spola,ortodox,29944
2013,Broj,Prnjavor,M,ortodox,14579
2013,Broj,Prnjavor,Ž,ortodox,15365
2013,Broj,Ribnik,Oba spola,ortodox,5824
2013,Broj,Ribnik,M,ortodox,2886
2013,Broj,Ribnik,Ž,ortodox,2938
2013,Broj,Rogatica,Oba spola,ortodox,9199
2013,Broj,Rogatica,M,ortodox,4492
2013,Broj,Rogatica,Ž,ortodox,4707
2013,Broj,Rudo,Oba spola,ortodox,6968
2013,Broj,Rudo,M,ortodox,3521
2013,Broj,Rudo,Ž,ortodox,3447
2013,Broj,Sokolac,Oba spola,ortodox,10897
2013,Broj,Sokolac,M,ortodox,5356
2013,Broj,Sokolac,Ž,ortodox,5541
2013,Broj,Srbac,Oba spola,ortodox,16110
2013,Broj,Srbac,M,ortodox,7932
2013,Broj,Srbac,Ž,ortodox,8178
2013,Broj,Srebrenica,Oba spola,ortodox,5418
2013,Broj,Srebrenica,M,ortodox,2721
2013,Broj,Srebrenica,Ž,ortodox,2697
2013,Broj,Teslić,Oba spola,ortodox,28140
2013,Broj,Teslić,M,ortodox,13523
2013,Broj,Teslić,Ž,ortodox,14617
2013,Broj,Grad Trebinje,Oba spola,ortodox,26669
2013,Broj,Grad Trebinje,M,ortodox,13054
2013,Broj,Grad Trebinje,Ž,ortodox,13615
2013,Broj,Trnovo,Oba spola,ortodox,1135
2013,Broj,Trnovo,M,ortodox,537
2013,Broj,Trnovo,Ž,ortodox,598
2013,Broj,Ugljevik,Oba spola,ortodox,13016
2013,Broj,Ugljevik,M,ortodox,6602
2013,Broj,Ugljevik,Ž,ortodox,6414
2013,Broj,Foča,Oba spola,ortodox,16163
2013,Broj,Foča,M,ortodox,8138
2013,Broj,Foča,Ž,ortodox,8025
2013,Broj,Han Pijesak,Oba spola,ortodox,2998
2013,Broj,Han Pijesak,M,ortodox,1416
2013,Broj,Han Pijesak,Ž,ortodox,1582
2013,Broj,Čajniče,Oba spola,ortodox,3812
2013,Broj,Čajniče,M,ortodox,1895
2013,Broj,Čajniče,Ž,ortodox,1917
2013,Broj,Čelinac,Oba spola,ortodox,14538
2013,Broj,Čelinac,M,ortodox,7205
2013,Broj,Čelinac,Ž,ortodox,7333
2013,Broj,Šamac,Oba spola,ortodox,12833
2013,Broj,Šamac,M,ortodox,6262
2013,Broj,Šamac,Ž,ortodox,6571
2013,Broj,Šekovići,Oba spola,ortodox,6188
2013,Broj,Šekovići,M,ortodox,3035
2013,Broj,Šekovići,Ž,ortodox,3153
2013,Broj,Šipovo,Oba spola,ortodox,9298
2013,Broj,Šipovo,M,ortodox,4709
2013,Broj,Šipovo,Ž,ortodox,4589
2013,Broj,Republika Srpska,Oba spola,agnostic,1223
2013,Broj,Republika Srpska,M,agnostic,610
2013,Broj,Republika Srpska,Ž,agnostic,613
2013,Broj,Grad Banja Luka,Oba spola,agnostic,592
2013,Broj,Grad Banja Luka,M,agnostic,285
2013,Broj,Grad Banja Luka,Ž,agnostic,307
2013,Broj,Berkovići,Oba spola,agnostic,0
2013,Broj,Berkovići,M,agnostic,0
2013,Broj,Berkovići,Ž,agnostic,0
2013,Broj,Grad Bijeljina,Oba spola,agnostic,60
2013,Broj,Grad Bijeljina,M,agnostic,33
2013,Broj,Grad Bijeljina,Ž,agnostic,27
2013,Broj,Bileća,Oba spola,agnostic,1
2013,Broj,Bileća,M,agnostic,1
2013,Broj,Bileća,Ž,agnostic,0
2013,Broj,Bratunac,Oba spola,agnostic,2
2013,Broj,Bratunac,M,agnostic,1
2013,Broj,Bratunac,Ž,agnostic,1
2013,Broj,Brod,Oba spola,agnostic,15
2013,Broj,Brod,M,agnostic,7
2013,Broj,Brod,Ž,agnostic,8
2013,Broj,Višegrad,Oba spola,agnostic,2
2013,Broj,Višegrad,M,agnostic,2
2013,Broj,Višegrad,Ž,agnostic,0
2013,Broj,Vlasenica,Oba spola,agnostic,2
2013,Broj,Vlasenica,M,agnostic,1
2013,Broj,Vlasenica,Ž,agnostic,1
2013,Broj,Vukosavlje,Oba spola,agnostic,1
2013,Broj,Vukosavlje,M,agnostic,1
2013,Broj,Vukosavlje,Ž,agnostic,0
2013,Broj,Gacko,Oba spola,agnostic,1
2013,Broj,Gacko,M,agnostic,0
2013,Broj,Gacko,Ž,agnostic,1
2013,Broj,Grad Gradiška,Oba spola,agnostic,45
2013,Broj,Grad Gradiška,M,agnostic,28
2013,Broj,Grad Gradiška,Ž,agnostic,17
2013,Broj,Grad Derventa,Oba spola,agnostic,19
2013,Broj,Grad Derventa,M,agnostic,9
2013,Broj,Grad Derventa,Ž,agnostic,10
2013,Broj,Grad Doboj,Oba spola,agnostic,71
2013,Broj,Grad Doboj,M,agnostic,40
2013,Broj,Grad Doboj,Ž,agnostic,31
2013,Broj,Donji Žabar,Oba spola,agnostic,1
2013,Broj,Donji Žabar,M,agnostic,0
2013,Broj,Donji Žabar,Ž,agnostic,1
2013,Broj,Grad Zvornik,Oba spola,agnostic,9
2013,Broj,Grad Zvornik,M,agnostic,5
2013,Broj,Grad Zvornik,Ž,agnostic,4
2013,Broj,Istočna Ilidža,Oba spola,agnostic,17
2013,Broj,Istočna Ilidža,M,agnostic,8
2013,Broj,Istočna Ilidža,Ž,agnostic,9
2013,Broj,Istočni Drvar,Oba spola,agnostic,0
2013,Broj,Istočni Drvar,M,agnostic,0
2013,Broj,Istočni Drvar,Ž,agnostic,0
2013,Broj,Istočni Mostar,Oba spola,agnostic,0
2013,Broj,Istočni Mostar,M,agnostic,0
2013,Broj,Istočni Mostar,Ž,agnostic,0
2013,Broj,Istočni Stari Grad,Oba spola,agnostic,0
2013,Broj,Istočni Stari Grad,M,agnostic,0
2013,Broj,Istočni Stari Grad,Ž,agnostic,0
2013,Broj,Istočno Novo Sarajevo,Oba spola,agnostic,23
2013,Broj,Istočno Novo Sarajevo,M,agnostic,8
2013,Broj,Istočno Novo Sarajevo,Ž,agnostic,15
2013,Broj,Jezero,Oba spola,agnostic,0
2013,Broj,Jezero,M,agnostic,0
2013,Broj,Jezero,Ž,agnostic,0
2013,Broj,Kalinovik,Oba spola,agnostic,2
2013,Broj,Kalinovik,M,agnostic,0
2013,Broj,Kalinovik,Ž,agnostic,2
2013,Broj,Kneževo,Oba spola,agnostic,0
2013,Broj,Kneževo,M,agnostic,0
2013,Broj,Kneževo,Ž,agnostic,0
2013,Broj,Kozarska Dubica,Oba spola,agnostic,17
2013,Broj,Kozarska Dubica,M,agnostic,5
2013,Broj,Kozarska Dubica,Ž,agnostic,12
2013,Broj,Kostajnica,Oba spola,agnostic,3
2013,Broj,Kostajnica,M,agnostic,3
2013,Broj,Kostajnica,Ž,agnostic,0
2013,Broj,Kotor Varoš,Oba spola,agnostic,10
2013,Broj,Kotor Varoš,M,agnostic,6
2013,Broj,Kotor Varoš,Ž,agnostic,4
2013,Broj,Krupa Na Uni,Oba spola,agnostic,0
2013,Broj,Krupa Na Uni,M,agnostic,0
2013,Broj,Krupa Na Uni,Ž,agnostic,0
2013,Broj,Kupres,Oba spola,agnostic,0
2013,Broj,Kupres,M,agnostic,0
2013,Broj,Kupres,Ž,agnostic,0
2013,Broj,Laktaši,Oba spola,agnostic,35
2013,Broj,Laktaši,M,agnostic,19
2013,Broj,Laktaši,Ž,agnostic,16
2013,Broj,Lopare,Oba spola,agnostic,4
2013,Broj,Lopare,M,agnostic,0
2013,Broj,Lopare,Ž,agnostic,4
2013,Broj,Ljubinje,Oba spola,agnostic,0
2013,Broj,Ljubinje,M,agnostic,0
2013,Broj,Ljubinje,Ž,agnostic,0
2013,Broj,Milići,Oba spola,agnostic,0
2013,Broj,Milići,M,agnostic,0
2013,Broj,Milići,Ž,agnostic,0
2013,Broj,Modriča,Oba spola,agnostic,26
2013,Broj,Modriča,M,agnostic,13
2013,Broj,Modriča,Ž,agnostic,13
2013,Broj,Mrkonjić Grad,Oba spola,agnostic,8
2013,Broj,Mrkonjić Grad,M,agnostic,5
2013,Broj,Mrkonjić Grad,Ž,agnostic,3
2013,Broj,Nevesinje,Oba spola,agnostic,3
2013,Broj,Nevesinje,M,agnostic,1
2013,Broj,Nevesinje,Ž,agnostic,2
2013,Broj,Novi Grad,Oba spola,agnostic,9
2013,Broj,Novi Grad,M,agnostic,5
2013,Broj,Novi Grad,Ž,agnostic,4
2013,Broj,Novo Goražde,Oba spola,agnostic,0
2013,Broj,Novo Goražde,M,agnostic,0
2013,Broj,Novo Goražde,Ž,agnostic,0
2013,Broj,Osmaci,Oba spola,agnostic,0
2013,Broj,Osmaci,M,agnostic,0
2013,Broj,Osmaci,Ž,agnostic,0
2013,Broj,Oštra Luka,Oba spola,agnostic,2
2013,Broj,Oštra Luka,M,agnostic,1
2013,Broj,Oštra Luka,Ž,agnostic,1
2013,Broj,Pale,Oba spola,agnostic,15
2013,Broj,Pale,M,agnostic,9
2013,Broj,Pale,Ž,agnostic,6
2013,Broj,Pelagićevo,Oba spola,agnostic,0
2013,Broj,Pelagićevo,M,agnostic,0
2013,Broj,Pelagićevo,Ž,agnostic,0
2013,Broj,Petrovac,Oba spola,agnostic,0
2013,Broj,Petrovac,M,agnostic,0
2013,Broj,Petrovac,Ž,agnostic,0
2013,Broj,Petrovo,Oba spola,agnostic,1
2013,Broj,Petrovo,M,agnostic,1
2013,Broj,Petrovo,Ž,agnostic,0
2013,Broj,Grad Prijedor,Oba spola,agnostic,84
2013,Broj,Grad Prijedor,M,agnostic,48
2013,Broj,Grad Prijedor,Ž,agnostic,36
2013,Broj,Prnjavor,Oba spola,agnostic,25
2013,Broj,Prnjavor,M,agnostic,11
2013,Broj,Prnjavor,Ž,agnostic,14
2013,Broj,Ribnik,Oba spola,agnostic,0
2013,Broj,Ribnik,M,agnostic,0
2013,Broj,Ribnik,Ž,agnostic,0
2013,Broj,Rogatica,Oba spola,agnostic,2
2013,Broj,Rogatica,M,agnostic,2
2013,Broj,Rogatica,Ž,agnostic,0
2013,Broj,Rudo,Oba spola,agnostic,1
2013,Broj,Rudo,M,agnostic,1
2013,Broj,Rudo,Ž,agnostic,0
2013,Broj,Sokolac,Oba spola,agnostic,2
2013,Broj,Sokolac,M,agnostic,0
2013,Broj,Sokolac,Ž,agnostic,2
2013,Broj,Srbac,Oba spola,agnostic,7
2013,Broj,Srbac,M,agnostic,5
2013,Broj,Srbac,Ž,agnostic,2
2013,Broj,Srebrenica,Oba spola,agnostic,1
2013,Broj,Srebrenica,M,agnostic,0
2013,Broj,Srebrenica,Ž,agnostic,1
2013,Broj,Teslić,Oba spola,agnostic,37
2013,Broj,Teslić,M,agnostic,15
2013,Broj,Teslić,Ž,agnostic,22
2013,Broj,Grad Trebinje,Oba spola,agnostic,32
2013,Broj,Grad Trebinje,M,agnostic,14
2013,Broj,Grad Trebinje,Ž,agnostic,18
2013,Broj,Trnovo,Oba spola,agnostic,3
2013,Broj,Trnovo,M,agnostic,2
2013,Broj,Trnovo,Ž,agnostic,1
2013,Broj,Ugljevik,Oba spola,agnostic,1
2013,Broj,Ugljevik,M,agnostic,1
2013,Broj,Ugljevik,Ž,agnostic,0
2013,Broj,Foča,Oba spola,agnostic,3
2013,Broj,Foča,M,agnostic,1
2013,Broj,Foča,Ž,agnostic,2
2013,Broj,Han Pijesak,Oba spola,agnostic,1
2013,Broj,Han Pijesak,M,agnostic,0
2013,Broj,Han Pijesak,Ž,agnostic,1
2013,Broj,Čajniče,Oba spola,agnostic,1
2013,Broj,Čajniče,M,agnostic,0
2013,Broj,Čajniče,Ž,agnostic,1
2013,Broj,Čelinac,Oba spola,agnostic,8
2013,Broj,Čelinac,M,agnostic,4
2013,Broj,Čelinac,Ž,agnostic,4
2013,Broj,Šamac,Oba spola,agnostic,18
2013,Broj,Šamac,M,agnostic,8
2013,Broj,Šamac,Ž,agnostic,10
2013,Broj,Šekovići,Oba spola,agnostic,1
2013,Broj,Šekovići,M,agnostic,1
2013,Broj,Šekovići,Ž,agnostic,0
2013,Broj,Šipovo,Oba spola,agnostic,0
2013,Broj,Šipovo,M,agnostic,0
2013,Broj,Šipovo,Ž,agnostic,0
2013,Broj,Republika Srpska,Oba spola,atheist,5784
2013,Broj,Republika Srpska,M,atheist,3146
2013,Broj,Republika Srpska,Ž,atheist,2638
2013,Broj,Grad Banja Luka,Oba spola,atheist,2593
2013,Broj,Grad Banja Luka,M,atheist,1342
2013,Broj,Grad Banja Luka,Ž,atheist,1251
2013,Broj,Berkovići,Oba spola,atheist,2
2013,Broj,Berkovići,M,atheist,1
2013,Broj,Berkovići,Ž,atheist,1
2013,Broj,Grad Bijeljina,Oba spola,atheist,345
2013,Broj,Grad Bijeljina,M,atheist,218
2013,Broj,Grad Bijeljina,Ž,atheist,127
2013,Broj,Bileća,Oba spola,atheist,7
2013,Broj,Bileća,M,atheist,5
2013,Broj,Bileća,Ž,atheist,2
2013,Broj,Bratunac,Oba spola,atheist,8
2013,Broj,Bratunac,M,atheist,5
2013,Broj,Bratunac,Ž,atheist,3
2013,Broj,Brod,Oba spola,atheist,113
2013,Broj,Brod,M,atheist,59
2013,Broj,Brod,Ž,atheist,54
2013,Broj,Višegrad,Oba spola,atheist,21
2013,Broj,Višegrad,M,atheist,15
2013,Broj,Višegrad,Ž,atheist,6
2013,Broj,Vlasenica,Oba spola,atheist,16
2013,Broj,Vlasenica,M,atheist,10
2013,Broj,Vlasenica,Ž,atheist,6
2013,Broj,Vukosavlje,Oba spola,atheist,9
2013,Broj,Vukosavlje,M,atheist,7
2013,Broj,Vukosavlje,Ž,atheist,2
2013,Broj,Gacko,Oba spola,atheist,3
2013,Broj,Gacko,M,atheist,1
2013,Broj,Gacko,Ž,atheist,2
2013,Broj,Grad Gradiška,Oba spola,atheist,223
2013,Broj,Grad Gradiška,M,atheist,126
2013,Broj,Grad Gradiška,Ž,atheist,97
2013,Broj,Grad Derventa,Oba spola,atheist,100
2013,Broj,Grad Derventa,M,atheist,51
2013,Broj,Grad Derventa,Ž,atheist,49
2013,Broj,Grad Doboj,Oba spola,atheist,378
2013,Broj,Grad Doboj,M,atheist,200
2013,Broj,Grad Doboj,Ž,atheist,178
2013,Broj,Donji Žabar,Oba spola,atheist,0
2013,Broj,Donji Žabar,M,atheist,0
2013,Broj,Donji Žabar,Ž,atheist,0
2013,Broj,Grad Zvornik,Oba spola,atheist,59
2013,Broj,Grad Zvornik,M,atheist,36
2013,Broj,Grad Zvornik,Ž,atheist,23
2013,Broj,Istočna Ilidža,Oba spola,atheist,60
2013,Broj,Istočna Ilidža,M,atheist,27
2013,Broj,Istočna Ilidža,Ž,atheist,33
2013,Broj,Istočni Drvar,Oba spola,atheist,0
2013,Broj,Istočni Drvar,M,atheist,0
2013,Broj,Istočni Drvar,Ž,atheist,0
2013,Broj,Istočni Mostar,Oba spola,atheist,0
2013,Broj,Istočni Mostar,M,atheist,0
2013,Broj,Istočni Mostar,Ž,atheist,0
2013,Broj,Istočni Stari Grad,Oba spola,atheist,2
2013,Broj,Istočni Stari Grad,M,atheist,1
2013,Broj,Istočni Stari Grad,Ž,atheist,1
2013,Broj,Istočno Novo Sarajevo,Oba spola,atheist,37
2013,Broj,Istočno Novo Sarajevo,M,atheist,18
2013,Broj,Istočno Novo Sarajevo,Ž,atheist,19
2013,Broj,Jezero,Oba spola,atheist,3
2013,Broj,Jezero,M,atheist,2
2013,Broj,Jezero,Ž,atheist,1
2013,Broj,Kalinovik,Oba spola,atheist,0
2013,Broj,Kalinovik,M,atheist,0
2013,Broj,Kalinovik,Ž,atheist,0
2013,Broj,Kneževo,Oba spola,atheist,5
2013,Broj,Kneževo,M,atheist,3
2013,Broj,Kneževo,Ž,atheist,2
2013,Broj,Kozarska Dubica,Oba spola,atheist,130
2013,Broj,Kozarska Dubica,M,atheist,68
2013,Broj,Kozarska Dubica,Ž,atheist,62
2013,Broj,Kostajnica,Oba spola,atheist,16
2013,Broj,Kostajnica,M,atheist,12
2013,Broj,Kostajnica,Ž,atheist,4
2013,Broj,Kotor Varoš,Oba spola,atheist,56
2013,Broj,Kotor Varoš,M,atheist,34
2013,Broj,Kotor Varoš,Ž,atheist,22
2013,Broj,Krupa Na Uni,Oba spola,atheist,0
2013,Broj,Krupa Na Uni,M,atheist,0
2013,Broj,Krupa Na Uni,Ž,atheist,0
2013,Broj,Kupres,Oba spola,atheist,0
2013,Broj,Kupres,M,atheist,0
2013,Broj,Kupres,Ž,atheist,0
2013,Broj,Laktaši,Oba spola,atheist,96
2013,Broj,Laktaši,M,atheist,57
2013,Broj,Laktaši,Ž,atheist,39
2013,Broj,Lopare,Oba spola,atheist,21
2013,Broj,Lopare,M,atheist,12
2013,Broj,Lopare,Ž,atheist,9
2013,Broj,Ljubinje,Oba spola,atheist,1
2013,Broj,Ljubinje,M,atheist,1
2013,Broj,Ljubinje,Ž,atheist,0
2013,Broj,Milići,Oba spola,atheist,3
2013,Broj,Milići,M,atheist,3
2013,Broj,Milići,Ž,atheist,0
2013,Broj,Modriča,Oba spola,atheist,98
2013,Broj,Modriča,M,atheist,53
2013,Broj,Modriča,Ž,atheist,45
2013,Broj,Mrkonjić Grad,Oba spola,atheist,28
2013,Broj,Mrkonjić Grad,M,atheist,13
2013,Broj,Mrkonjić Grad,Ž,atheist,15
2013,Broj,Nevesinje,Oba spola,atheist,8
2013,Broj,Nevesinje,M,atheist,3
2013,Broj,Nevesinje,Ž,atheist,5
2013,Broj,Novi Grad,Oba spola,atheist,81
2013,Broj,Novi Grad,M,atheist,36
2013,Broj,Novi Grad,Ž,atheist,45
2013,Broj,Novo Goražde,Oba spola,atheist,0
2013,Broj,Novo Goražde,M,atheist,0
2013,Broj,Novo Goražde,Ž,atheist,0
2013,Broj,Osmaci,Oba spola,atheist,1
2013,Broj,Osmaci,M,atheist,1
2013,Broj,Osmaci,Ž,atheist,0
2013,Broj,Oštra Luka,Oba spola,atheist,4
2013,Broj,Oštra Luka,M,atheist,3
2013,Broj,Oštra Luka,Ž,atheist,1
2013,Broj,Pale,Oba spola,atheist,47
2013,Broj,Pale,M,atheist,23
2013,Broj,Pale,Ž,atheist,24
2013,Broj,Pelagićevo,Oba spola,atheist,1
2013,Broj,Pelagićevo,M,atheist,0
2013,Broj,Pelagićevo,Ž,atheist,1
2013,Broj,Petrovac,Oba spola,atheist,2
2013,Broj,Petrovac,M,atheist,1
2013,Broj,Petrovac,Ž,atheist,1
2013,Broj,Petrovo,Oba spola,atheist,10
2013,Broj,Petrovo,M,atheist,7
2013,Broj,Petrovo,Ž,atheist,3
2013,Broj,Grad Prijedor,Oba spola,atheist,511
2013,Broj,Grad Prijedor,M,atheist,277
2013,Broj,Grad Prijedor,Ž,atheist,234
2013,Broj,Prnjavor,Oba spola,atheist,102
2013,Broj,Prnjavor,M,atheist,65
2013,Broj,Prnjavor,Ž,atheist,37
2013,Broj,Ribnik,Oba spola,atheist,3
2013,Broj,Ribnik,M,atheist,2
2013,Broj,Ribnik,Ž,atheist,1
2013,Broj,Rogatica,Oba spola,atheist,20
2013,Broj,Rogatica,M,atheist,13
2013,Broj,Rogatica,Ž,atheist,7
2013,Broj,Rudo,Oba spola,atheist,11
2013,Broj,Rudo,M,atheist,9
2013,Broj,Rudo,Ž,atheist,2
2013,Broj,Sokolac,Oba spola,atheist,14
2013,Broj,Sokolac,M,atheist,11
2013,Broj,Sokolac,Ž,atheist,3
2013,Broj,Srbac,Oba spola,atheist,46
2013,Broj,Srbac,M,atheist,28
2013,Broj,Srbac,Ž,atheist,18
2013,Broj,Srebrenica,Oba spola,atheist,14
2013,Broj,Srebrenica,M,atheist,10
2013,Broj,Srebrenica,Ž,atheist,4
2013,Broj,Teslić,Oba spola,atheist,167
2013,Broj,Teslić,M,atheist,89
2013,Broj,Teslić,Ž,atheist,78
2013,Broj,Grad Trebinje,Oba spola,atheist,118
2013,Broj,Grad Trebinje,M,atheist,62
2013,Broj,Grad Trebinje,Ž,atheist,56
