Year,UNIT_MEASURE,Municipality,SEX,AGE,Value
2013,NUMBER,grad_doboj,_T,10-14,3251
2013,NUMBER,grad_doboj,M,10-14,1757
2013,NUMBER,grad_doboj,F,10-14,1494
2013,NUMBER,donji_zabar,_T,10-14,213
2013,NUMBER,donji_zabar,M,10-14,107
2013,NUMBER,donji_zabar,F,10-14,106
2013,NUMBER,grad_zvornik,_T,10-14,2838
2013,NUMBER,grad_zvornik,M,10-14,1425
2013,NUMBER,grad_zvornik,F,10-14,1413
2013,NUMBER,istocna_ilidza,_T,10-14,654
2013,NUMBER,istocna_ilidza,M,10-14,311
2013,NUMBER,istocna_ilidza,F,10-14,343
2013,NUMBER,istocni_drvar,_T,10-14,-
2013,NUMBER,istocni_drvar,M,10-14,-
2013,NUMBER,istocni_drvar,F,10-14,-
2013,NUMBER,istocni_mostar,_T,10-14,13
2013,NUMBER,istocni_mostar,M,10-14,8
2013,NUMBER,istocni_mostar,F,10-14,5
2013,NUMBER,istocni_stari_grad,_T,10-14,29
2013,NUMBER,istocni_stari_grad,M,10-14,17
2013,NUMBER,istocni_stari_grad,F,10-14,12
2013,NUMBER,istocno_novo_sarajevo,_T,10-14,478
2013,NUMBER,istocno_novo_sarajevo,M,10-14,237
2013,NUMBER,istocno_novo_sarajevo,F,10-14,241
2013,NUMBER,jezero,_T,10-14,49
2013,NUMBER,jezero,M,10-14,27
2013,NUMBER,jezero,F,10-14,22
2013,NUMBER,kalinovik,_T,10-14,76
2013,NUMBER,kalinovik,M,10-14,24
2013,NUMBER,kalinovik,F,10-14,52
2013,NUMBER,knezevo,_T,10-14,542
2013,NUMBER,knezevo,M,10-14,272
2013,NUMBER,knezevo,F,10-14,270
2013,NUMBER,kozarska_dubica,_T,10-14,864
2013,NUMBER,kozarska_dubica,M,10-14,451
2013,NUMBER,kozarska_dubica,F,10-14,413
2013,NUMBER,kostajnica,_T,10-14,226
2013,NUMBER,kostajnica,M,10-14,116
2013,NUMBER,kostajnica,F,10-14,110
2013,NUMBER,kotor_varos,_T,10-14,1165
2013,NUMBER,kotor_varos,M,10-14,615
2013,NUMBER,kotor_varos,F,10-14,550
2013,NUMBER,krupa_na_uni,_T,10-14,75
2013,NUMBER,krupa_na_uni,M,10-14,33
2013,NUMBER,krupa_na_uni,F,10-14,42
2013,NUMBER,kupres,_T,10-14,14
2013,NUMBER,kupres,M,10-14,8
2013,NUMBER,kupres,F,10-14,6
2013,NUMBER,laktasi,_T,10-14,1858
2013,NUMBER,laktasi,M,10-14,967
2013,NUMBER,laktasi,F,10-14,891
2013,NUMBER,lopare,_T,10-14,661
2013,NUMBER,lopare,M,10-14,364
2013,NUMBER,lopare,F,10-14,297
2013,NUMBER,ljubinje,_T,10-14,148
2013,NUMBER,ljubinje,M,10-14,79
2013,NUMBER,ljubinje,F,10-14,69
2013,NUMBER,milici,_T,10-14,486
2013,NUMBER,milici,M,10-14,249
2013,NUMBER,milici,F,10-14,237
2013,NUMBER,modrica,_T,10-14,1323
2013,NUMBER,modrica,M,10-14,670
2013,NUMBER,modrica,F,10-14,653
2013,NUMBER,mrkonjic_grad,_T,10-14,840
2013,NUMBER,mrkonjic_grad,M,10-14,396
2013,NUMBER,mrkonjic_grad,F,10-14,444
2013,NUMBER,nevesinje,_T,10-14,672
2013,NUMBER,nevesinje,M,10-14,326
2013,NUMBER,nevesinje,F,10-14,346
2013,NUMBER,novi_grad,_T,10-14,1166
2013,NUMBER,novi_grad,M,10-14,641
2013,NUMBER,novi_grad,F,10-14,525
2013,NUMBER,novo_gorazde,_T,10-14,81
2013,NUMBER,novo_gorazde,M,10-14,34
2013,NUMBER,novo_gorazde,F,10-14,47
2013,NUMBER,osmaci,_T,10-14,311
2013,NUMBER,osmaci,M,10-14,155
2013,NUMBER,osmaci,F,10-14,156
2013,NUMBER,ostra_luka,_T,10-14,163
2013,NUMBER,ostra_luka,M,10-14,90
2013,NUMBER,ostra_luka,F,10-14,73
2013,NUMBER,pale,_T,10-14,942
2013,NUMBER,pale,M,10-14,504
2013,NUMBER,pale,F,10-14,438
2013,NUMBER,pelagicevo,_T,10-14,181
2013,NUMBER,pelagicevo,M,10-14,92
2013,NUMBER,pelagicevo,F,10-14,89
2013,NUMBER,petrovac,_T,10-14,21
2013,NUMBER,petrovac,M,10-14,9
2013,NUMBER,petrovac,F,10-14,12
2013,NUMBER,petrovo,_T,10-14,256
2013,NUMBER,petrovo,M,10-14,120
2013,NUMBER,petrovo,F,10-14,136
2013,NUMBER,grad_prijedor,_T,10-14,3643
2013,NUMBER,grad_prijedor,M,10-14,1861
2013,NUMBER,grad_prijedor,F,10-14,1782
2013,NUMBER,prnjavor,_T,10-14,1828
2013,NUMBER,prnjavor,M,10-14,926
2013,NUMBER,prnjavor,F,10-14,902
2013,NUMBER,ribnik,_T,10-14,307
2013,NUMBER,ribnik,M,10-14,151
2013,NUMBER,ribnik,F,10-14,156
2013,NUMBER,rogatica,_T,10-14,409
2013,NUMBER,rogatica,M,10-14,207
2013,NUMBER,rogatica,F,10-14,202
2013,NUMBER,rudo,_T,10-14,297
2013,NUMBER,rudo,M,10-14,157
2013,NUMBER,rudo,F,10-14,140
2013,NUMBER,sokolac,_T,10-14,539
2013,NUMBER,sokolac,M,10-14,287
2013,NUMBER,sokolac,F,10-14,252
2013,NUMBER,srbac,_T,10-14,853
2013,NUMBER,srbac,M,10-14,448
2013,NUMBER,srbac,F,10-14,405
2013,NUMBER,srebrenica,_T,10-14,503
2013,NUMBER,srebrenica,M,10-14,273
2013,NUMBER,srebrenica,F,10-14,230
2013,NUMBER,teslic,_T,10-14,2064
2013,NUMBER,teslic,M,10-14,1026
2013,NUMBER,teslic,F,10-14,1038
2013,NUMBER,grad_trebinje,_T,10-14,1465
2013,NUMBER,grad_trebinje,M,10-14,759
2013,NUMBER,grad_trebinje,F,10-14,706
2013,NUMBER,trnovo,_T,10-14,68
2013,NUMBER,trnovo,M,10-14,39
2013,NUMBER,trnovo,F,10-14,29
2013,NUMBER,ugljevik,_T,10-14,756
2013,NUMBER,ugljevik,M,10-14,378
2013,NUMBER,ugljevik,F,10-14,378
2013,NUMBER,foca,_T,10-14,759
2013,NUMBER,foca,M,10-14,379
2013,NUMBER,foca,F,10-14,380
2013,NUMBER,han_pijesak,_T,10-14,127
2013,NUMBER,han_pijesak,M,10-14,67
2013,NUMBER,han_pijesak,F,10-14,60
2013,NUMBER,cajnice,_T,10-14,224
2013,NUMBER,cajnice,M,10-14,124
2013,NUMBER,cajnice,F,10-14,100
2013,NUMBER,celinac,_T,10-14,784
2013,NUMBER,celinac,M,10-14,414
2013,NUMBER,celinac,F,10-14,370
2013,NUMBER,samac,_T,10-14,764
2013,NUMBER,samac,M,10-14,396
2013,NUMBER,samac,F,10-14,368
2013,NUMBER,sekovici,_T,10-14,291
2013,NUMBER,sekovici,M,10-14,158
2013,NUMBER,sekovici,F,10-14,133
2013,NUMBER,sipovo,_T,10-14,538
2013,NUMBER,sipovo,M,10-14,268
2013,NUMBER,sipovo,F,10-14,270
2013,NUMBER,grad_banja_luka,_T,15-19,10287
2013,NUMBER,grad_banja_luka,M,15-19,5233
2013,NUMBER,grad_banja_luka,F,15-19,5054
2013,NUMBER,berkovici,_T,15-19,90
2013,NUMBER,berkovici,M,15-19,48
2013,NUMBER,berkovici,F,15-19,42
2013,NUMBER,grad_bijeljina,_T,15-19,6125
2013,NUMBER,grad_bijeljina,M,15-19,3214
2013,NUMBER,grad_bijeljina,F,15-19,2911
2013,NUMBER,bileca,_T,15-19,763
2013,NUMBER,bileca,M,15-19,426
2013,NUMBER,bileca,F,15-19,337
2013,NUMBER,bratunac,_T,15-19,1137
2013,NUMBER,bratunac,M,15-19,598
2013,NUMBER,bratunac,F,15-19,539
2013,NUMBER,brod,_T,15-19,944
2013,NUMBER,brod,M,15-19,499
2013,NUMBER,brod,F,15-19,445
2013,NUMBER,visegrad,_T,15-19,538
2013,NUMBER,visegrad,M,15-19,269
2013,NUMBER,visegrad,F,15-19,269
2013,NUMBER,vlasenica,_T,15-19,711
2013,NUMBER,vlasenica,M,15-19,355
2013,NUMBER,vlasenica,F,15-19,356
2013,NUMBER,vukosavlje,_T,15-19,270
2013,NUMBER,vukosavlje,M,15-19,151
2013,NUMBER,vukosavlje,F,15-19,119
2013,NUMBER,gacko,_T,15-19,626
2013,NUMBER,gacko,M,15-19,319
2013,NUMBER,gacko,F,15-19,307
2013,NUMBER,grad_gradiska,_T,15-19,3087
2013,NUMBER,grad_gradiska,M,15-19,1586
2013,NUMBER,grad_gradiska,F,15-19,1501
2013,NUMBER,grad_derventa,_T,15-19,1604
2013,NUMBER,grad_derventa,M,15-19,847
2013,NUMBER,grad_derventa,F,15-19,757
2013,NUMBER,grad_doboj,_T,15-19,4019
2013,NUMBER,grad_doboj,M,15-19,2031
2013,NUMBER,grad_doboj,F,15-19,1988
2013,NUMBER,donji_zabar,_T,15-19,227
2013,NUMBER,donji_zabar,M,15-19,111
2013,NUMBER,donji_zabar,F,15-19,116
2013,NUMBER,grad_zvornik,_T,15-19,3264
2013,NUMBER,grad_zvornik,M,15-19,1724
2013,NUMBER,grad_zvornik,F,15-19,1540
2013,NUMBER,istocna_ilidza,_T,15-19,802
2013,NUMBER,istocna_ilidza,M,15-19,409
2013,NUMBER,istocna_ilidza,F,15-19,393
2013,NUMBER,istocni_drvar,_T,15-19,2
2013,NUMBER,istocni_drvar,M,15-19,1
2013,NUMBER,istocni_drvar,F,15-19,1
2013,NUMBER,istocni_mostar,_T,15-19,13
2013,NUMBER,istocni_mostar,M,15-19,9
2013,NUMBER,istocni_mostar,F,15-19,4
2013,NUMBER,istocni_stari_grad,_T,15-19,48
2013,NUMBER,istocni_stari_grad,M,15-19,22
2013,NUMBER,istocni_stari_grad,F,15-19,26
2013,NUMBER,istocno_novo_sarajevo,_T,15-19,603
2013,NUMBER,istocno_novo_sarajevo,M,15-19,310
2013,NUMBER,istocno_novo_sarajevo,F,15-19,293
2013,NUMBER,jezero,_T,15-19,76
2013,NUMBER,jezero,M,15-19,35
2013,NUMBER,jezero,F,15-19,41
2013,NUMBER,kalinovik,_T,15-19,88
2013,NUMBER,kalinovik,M,15-19,36
2013,NUMBER,kalinovik,F,15-19,52
2013,NUMBER,knezevo,_T,15-19,604
2013,NUMBER,knezevo,M,15-19,301
2013,NUMBER,knezevo,F,15-19,303
2013,NUMBER,kozarska_dubica,_T,15-19,1163
2013,NUMBER,kozarska_dubica,M,15-19,602
2013,NUMBER,kozarska_dubica,F,15-19,561
2013,NUMBER,kostajnica,_T,15-19,349
2013,NUMBER,kostajnica,M,15-19,180
2013,NUMBER,kostajnica,F,15-19,169
2013,NUMBER,kotor_varos,_T,15-19,1375
2013,NUMBER,kotor_varos,M,15-19,722
2013,NUMBER,kotor_varos,F,15-19,653
2013,NUMBER,krupa_na_uni,_T,15-19,101
2013,NUMBER,krupa_na_uni,M,15-19,54
2013,NUMBER,krupa_na_uni,F,15-19,47
2013,NUMBER,kupres,_T,15-19,9
2013,NUMBER,kupres,M,15-19,6
2013,NUMBER,kupres,F,15-19,3
2013,NUMBER,laktasi,_T,15-19,2145
2013,NUMBER,laktasi,M,15-19,1126
2013,NUMBER,laktasi,F,15-19,1019
2013,NUMBER,lopare,_T,15-19,907
2013,NUMBER,lopare,M,15-19,446
2013,NUMBER,lopare,F,15-19,461
2013,NUMBER,ljubinje,_T,15-19,199
2013,NUMBER,ljubinje,M,15-19,99
2013,NUMBER,ljubinje,F,15-19,100
2013,NUMBER,milici,_T,15-19,725
2013,NUMBER,milici,M,15-19,375
2013,NUMBER,milici,F,15-19,350
2013,NUMBER,modrica,_T,15-19,1509
2013,NUMBER,modrica,M,15-19,764
2013,NUMBER,modrica,F,15-19,745
2013,NUMBER,mrkonjic_grad,_T,15-19,945
2013,NUMBER,mrkonjic_grad,M,15-19,534
2013,NUMBER,mrkonjic_grad,F,15-19,411
2013,NUMBER,nevesinje,_T,15-19,769
2013,NUMBER,nevesinje,M,15-19,385
2013,NUMBER,nevesinje,F,15-19,384
2013,NUMBER,novi_grad,_T,15-19,1527
2013,NUMBER,novi_grad,M,15-19,792
2013,NUMBER,novi_grad,F,15-19,735
2013,NUMBER,novo_gorazde,_T,15-19,130
2013,NUMBER,novo_gorazde,M,15-19,63
2013,NUMBER,novo_gorazde,F,15-19,67
2013,NUMBER,osmaci,_T,15-19,384
2013,NUMBER,osmaci,M,15-19,198
2013,NUMBER,osmaci,F,15-19,186
2013,NUMBER,ostra_luka,_T,15-19,209
2013,NUMBER,ostra_luka,M,15-19,109
2013,NUMBER,ostra_luka,F,15-19,100
2013,NUMBER,pale,_T,15-19,1281
2013,NUMBER,pale,M,15-19,632
2013,NUMBER,pale,F,15-19,649
2013,NUMBER,pelagicevo,_T,15-19,224
2013,NUMBER,pelagicevo,M,15-19,119
2013,NUMBER,pelagicevo,F,15-19,105
2013,NUMBER,petrovac,_T,15-19,13
2013,NUMBER,petrovac,M,15-19,7
2013,NUMBER,petrovac,F,15-19,6
2013,NUMBER,petrovo,_T,15-19,338
2013,NUMBER,petrovo,M,15-19,184
2013,NUMBER,petrovo,F,15-19,154
2013,NUMBER,grad_prijedor,_T,15-19,4980
2013,NUMBER,grad_prijedor,M,15-19,2532
2013,NUMBER,grad_prijedor,F,15-19,2448
2013,NUMBER,prnjavor,_T,15-19,2250
2013,NUMBER,prnjavor,M,15-19,1221
2013,NUMBER,prnjavor,F,15-19,1029
2013,NUMBER,ribnik,_T,15-19,335
2013,NUMBER,ribnik,M,15-19,160
2013,NUMBER,ribnik,F,15-19,175
2013,NUMBER,rogatica,_T,15-19,586
2013,NUMBER,rogatica,M,15-19,318
2013,NUMBER,rogatica,F,15-19,268
2013,NUMBER,rudo,_T,15-19,372
2013,NUMBER,rudo,M,15-19,193
2013,NUMBER,rudo,F,15-19,179
2013,NUMBER,sokolac,_T,15-19,648
2013,NUMBER,sokolac,M,15-19,329
2013,NUMBER,sokolac,F,15-19,319
2013,NUMBER,srbac,_T,15-19,998
2013,NUMBER,srbac,M,15-19,512
2013,NUMBER,srbac,F,15-19,486
2013,NUMBER,srebrenica,_T,15-19,737
2013,NUMBER,srebrenica,M,15-19,396
2013,NUMBER,srebrenica,F,15-19,341
2013,NUMBER,teslic,_T,15-19,2479
2013,NUMBER,teslic,M,15-19,1269
2013,NUMBER,teslic,F,15-19,1210
2013,NUMBER,grad_trebinje,_T,15-19,1593
2013,NUMBER,grad_trebinje,M,15-19,834
2013,NUMBER,grad_trebinje,F,15-19,759
2013,NUMBER,trnovo,_T,15-19,97
2013,NUMBER,trnovo,M,15-19,40
2013,NUMBER,trnovo,F,15-19,57
2013,NUMBER,ugljevik,_T,15-19,903
2013,NUMBER,ugljevik,M,15-19,469
2013,NUMBER,ugljevik,F,15-19,434
2013,NUMBER,foca,_T,15-19,1066
2013,NUMBER,foca,M,15-19,570
2013,NUMBER,foca,F,15-19,496
2013,NUMBER,han_pijesak,_T,15-19,209
2013,NUMBER,han_pijesak,M,15-19,85
2013,NUMBER,han_pijesak,F,15-19,124
2013,NUMBER,cajnice,_T,15-19,291
2013,NUMBER,cajnice,M,15-19,164
2013,NUMBER,cajnice,F,15-19,127
2013,NUMBER,celinac,_T,15-19,1097
2013,NUMBER,celinac,M,15-19,562
2013,NUMBER,celinac,F,15-19,535
2013,NUMBER,samac,_T,15-19,1002
2013,NUMBER,samac,M,15-19,497
2013,NUMBER,samac,F,15-19,505
2013,NUMBER,sekovici,_T,15-19,369
2013,NUMBER,sekovici,M,15-19,181
2013,NUMBER,sekovici,F,15-19,188
2013,NUMBER,sipovo,_T,15-19,573
2013,NUMBER,sipovo,M,15-19,314
2013,NUMBER,sipovo,F,15-19,259
2013,NUMBER,grad_banja_luka,_T,20-24,10117
2013,NUMBER,grad_banja_luka,M,20-24,4996
2013,NUMBER,grad_banja_luka,F,20-24,5121
2013,NUMBER,berkovici,_T,20-24,79
2013,NUMBER,berkovici,M,20-24,39
2013,NUMBER,berkovici,F,20-24,40
2013,NUMBER,grad_bijeljina,_T,20-24,5809
2013,NUMBER,grad_bijeljina,M,20-24,2975
2013,NUMBER,grad_bijeljina,F,20-24,2834
2013,NUMBER,bileca,_T,20-24,603
2013,NUMBER,bileca,M,20-24,313
2013,NUMBER,bileca,F,20-24,290
2013,NUMBER,bratunac,_T,20-24,1167
2013,NUMBER,bratunac,M,20-24,634
2013,NUMBER,bratunac,F,20-24,533
2013,NUMBER,brod,_T,20-24,824
2013,NUMBER,brod,M,20-24,422
2013,NUMBER,brod,F,20-24,402
2013,NUMBER,visegrad,_T,20-24,490
2013,NUMBER,visegrad,M,20-24,276
2013,NUMBER,visegrad,F,20-24,214
2013,NUMBER,vlasenica,_T,20-24,612
2013,NUMBER,vlasenica,M,20-24,300
2013,NUMBER,vlasenica,F,20-24,312
2013,NUMBER,vukosavlje,_T,20-24,256
2013,NUMBER,vukosavlje,M,20-24,139
2013,NUMBER,vukosavlje,F,20-24,117
2013,NUMBER,gacko,_T,20-24,428
2013,NUMBER,gacko,M,20-24,232
2013,NUMBER,gacko,F,20-24,196
2013,NUMBER,grad_gradiska,_T,20-24,2638
2013,NUMBER,grad_gradiska,M,20-24,1393
2013,NUMBER,grad_gradiska,F,20-24,1245
2013,NUMBER,grad_derventa,_T,20-24,1350
2013,NUMBER,grad_derventa,M,20-24,716
2013,NUMBER,grad_derventa,F,20-24,634
2013,NUMBER,grad_doboj,_T,20-24,3593
2013,NUMBER,grad_doboj,M,20-24,1875
2013,NUMBER,grad_doboj,F,20-24,1718
2013,NUMBER,donji_zabar,_T,20-24,218
2013,NUMBER,donji_zabar,M,20-24,116
2013,NUMBER,donji_zabar,F,20-24,102
2013,NUMBER,grad_zvornik,_T,20-24,3358
2013,NUMBER,grad_zvornik,M,20-24,1817
2013,NUMBER,grad_zvornik,F,20-24,1541
2013,NUMBER,istocna_ilidza,_T,20-24,808
2013,NUMBER,istocna_ilidza,M,20-24,412
2013,NUMBER,istocna_ilidza,F,20-24,396
2013,NUMBER,istocni_drvar,_T,20-24,3
2013,NUMBER,istocni_drvar,M,20-24,1
2013,NUMBER,istocni_drvar,F,20-24,2
2013,NUMBER,istocni_mostar,_T,20-24,10
2013,NUMBER,istocni_mostar,M,20-24,8
2013,NUMBER,istocni_mostar,F,20-24,2
2013,NUMBER,istocni_stari_grad,_T,20-24,48
2013,NUMBER,istocni_stari_grad,M,20-24,28
2013,NUMBER,istocni_stari_grad,F,20-24,20
2013,NUMBER,istocno_novo_sarajevo,_T,20-24,586
2013,NUMBER,istocno_novo_sarajevo,M,20-24,289
2013,NUMBER,istocno_novo_sarajevo,F,20-24,297
2013,NUMBER,jezero,_T,20-24,61
2013,NUMBER,jezero,M,20-24,33
2013,NUMBER,jezero,F,20-24,28
2013,NUMBER,kalinovik,_T,20-24,98
2013,NUMBER,kalinovik,M,20-24,55
2013,NUMBER,kalinovik,F,20-24,43
2013,NUMBER,knezevo,_T,20-24,535
2013,NUMBER,knezevo,M,20-24,286
2013,NUMBER,knezevo,F,20-24,249
2013,NUMBER,kozarska_dubica,_T,20-24,1073
2013,NUMBER,kozarska_dubica,M,20-24,580
2013,NUMBER,kozarska_dubica,F,20-24,493
2013,NUMBER,kostajnica,_T,20-24,308
2013,NUMBER,kostajnica,M,20-24,165
2013,NUMBER,kostajnica,F,20-24,143
2013,NUMBER,kotor_varos,_T,20-24,1286
2013,NUMBER,kotor_varos,M,20-24,675
2013,NUMBER,kotor_varos,F,20-24,611
2013,NUMBER,krupa_na_uni,_T,20-24,76
2013,NUMBER,krupa_na_uni,M,20-24,47
2013,NUMBER,krupa_na_uni,F,20-24,29
2013,NUMBER,kupres,_T,20-24,8
2013,NUMBER,kupres,M,20-24,5
2013,NUMBER,kupres,F,20-24,3
2013,NUMBER,laktasi,_T,20-24,1983
2013,NUMBER,laktasi,M,20-24,1032
2013,NUMBER,laktasi,F,20-24,951
2013,NUMBER,lopare,_T,20-24,841
2013,NUMBER,lopare,M,20-24,437
2013,NUMBER,lopare,F,20-24,404
2013,NUMBER,ljubinje,_T,20-24,169
2013,NUMBER,ljubinje,M,20-24,99
2013,NUMBER,ljubinje,F,20-24,70
2013,NUMBER,milici,_T,20-24,682
2013,NUMBER,milici,M,20-24,379
2013,NUMBER,milici,F,20-24,303
2013,NUMBER,modrica,_T,20-24,1310
2013,NUMBER,modrica,M,20-24,665
2013,NUMBER,modrica,F,20-24,645
2013,NUMBER,mrkonjic_grad,_T,20-24,755
2013,NUMBER,mrkonjic_grad,M,20-24,395
2013,NUMBER,mrkonjic_grad,F,20-24,360
2013,NUMBER,nevesinje,_T,20-24,631
2013,NUMBER,nevesinje,M,20-24,333
2013,NUMBER,nevesinje,F,20-24,298
2013,NUMBER,novi_grad,_T,20-24,1405
2013,NUMBER,novi_grad,M,20-24,742
2013,NUMBER,novi_grad,F,20-24,663
2013,NUMBER,novo_gorazde,_T,20-24,176
2013,NUMBER,novo_gorazde,M,20-24,103
2013,NUMBER,novo_gorazde,F,20-24,73
2013,NUMBER,osmaci,_T,20-24,390
2013,NUMBER,osmaci,M,20-24,192
2013,NUMBER,osmaci,F,20-24,198
2013,NUMBER,ostra_luka,_T,20-24,99
2013,NUMBER,ostra_luka,M,20-24,49
2013,NUMBER,ostra_luka,F,20-24,50
2013,NUMBER,pale,_T,20-24,1350
2013,NUMBER,pale,M,20-24,657
2013,NUMBER,pale,F,20-24,693
2013,NUMBER,pelagicevo,_T,20-24,175
2013,NUMBER,pelagicevo,M,20-24,102
2013,NUMBER,pelagicevo,F,20-24,73
2013,NUMBER,petrovac,_T,20-24,8
2013,NUMBER,petrovac,M,20-24,6
2013,NUMBER,petrovac,F,20-24,2
2013,NUMBER,petrovo,_T,20-24,340
2013,NUMBER,petrovo,M,20-24,178
2013,NUMBER,petrovo,F,20-24,162
2013,NUMBER,grad_prijedor,_T,20-24,4651
2013,NUMBER,grad_prijedor,M,20-24,2366
2013,NUMBER,grad_prijedor,F,20-24,2285
2013,NUMBER,prnjavor,_T,20-24,1786
2013,NUMBER,prnjavor,M,20-24,920
2013,NUMBER,prnjavor,F,20-24,866
2013,NUMBER,ribnik,_T,20-24,269
2013,NUMBER,ribnik,M,20-24,130
2013,NUMBER,ribnik,F,20-24,139
2013,NUMBER,rogatica,_T,20-24,521
2013,NUMBER,rogatica,M,20-24,263
2013,NUMBER,rogatica,F,20-24,258
2013,NUMBER,rudo,_T,20-24,419
2013,NUMBER,rudo,M,20-24,216
2013,NUMBER,rudo,F,20-24,203
2013,NUMBER,sokolac,_T,20-24,649
2013,NUMBER,sokolac,M,20-24,331
2013,NUMBER,sokolac,F,20-24,318
2013,NUMBER,srbac,_T,20-24,929
2013,NUMBER,srbac,M,20-24,493
2013,NUMBER,srbac,F,20-24,436
2013,NUMBER,srebrenica,_T,20-24,757
2013,NUMBER,srebrenica,M,20-24,414
2013,NUMBER,srebrenica,F,20-24,343
2013,NUMBER,teslic,_T,20-24,2073
2013,NUMBER,teslic,M,20-24,1089
2013,NUMBER,teslic,F,20-24,984
2013,NUMBER,grad_trebinje,_T,20-24,1427
2013,NUMBER,grad_trebinje,M,20-24,774
2013,NUMBER,grad_trebinje,F,20-24,653
2013,NUMBER,trnovo,_T,20-24,99
2013,NUMBER,trnovo,M,20-24,57
2013,NUMBER,trnovo,F,20-24,42
2013,NUMBER,ugljevik,_T,20-24,953
2013,NUMBER,ugljevik,M,20-24,502
2013,NUMBER,ugljevik,F,20-24,451
2013,NUMBER,foca,_T,20-24,980
2013,NUMBER,foca,M,20-24,501
2013,NUMBER,foca,F,20-24,479
2013,NUMBER,han_pijesak,_T,20-24,135
2013,NUMBER,han_pijesak,M,20-24,83
2013,NUMBER,han_pijesak,F,20-24,52
2013,NUMBER,cajnice,_T,20-24,266
2013,NUMBER,cajnice,M,20-24,150
2013,NUMBER,cajnice,F,20-24,116
2013,NUMBER,celinac,_T,20-24,958
2013,NUMBER,celinac,M,20-24,503
2013,NUMBER,celinac,F,20-24,455
2013,NUMBER,samac,_T,20-24,848
2013,NUMBER,samac,M,20-24,454
2013,NUMBER,samac,F,20-24,394
2013,NUMBER,sekovici,_T,20-24,357
2013,NUMBER,sekovici,M,20-24,171
2013,NUMBER,sekovici,F,20-24,186
2013,NUMBER,sipovo,_T,20-24,530
2013,NUMBER,sipovo,M,20-24,280
2013,NUMBER,sipovo,F,20-24,250
2013,NUMBER,grad_banja_luka,_T,25-29,12698
2013,NUMBER,grad_banja_luka,M,25-29,6210
2013,NUMBER,grad_banja_luka,F,25-29,6488
2013,NUMBER,berkovici,_T,25-29,96
2013,NUMBER,berkovici,M,25-29,54
2013,NUMBER,berkovici,F,25-29,42
2013,NUMBER,grad_bijeljina,_T,25-29,6971
2013,NUMBER,grad_bijeljina,M,25-29,3429
2013,NUMBER,grad_bijeljina,F,25-29,3542
2013,NUMBER,bileca,_T,25-29,670
2013,NUMBER,bileca,M,25-29,378
2013,NUMBER,bileca,F,25-29,292
2013,NUMBER,bratunac,_T,25-29,1455
2013,NUMBER,bratunac,M,25-29,753
2013,NUMBER,bratunac,F,25-29,702
2013,NUMBER,brod,_T,25-29,1050
2013,NUMBER,brod,M,25-29,527
2013,NUMBER,brod,F,25-29,523
2013,NUMBER,visegrad,_T,25-29,635
2013,NUMBER,visegrad,M,25-29,336
2013,NUMBER,visegrad,F,25-29,299
2013,NUMBER,vlasenica,_T,25-29,756
2013,NUMBER,vlasenica,M,25-29,374
2013,NUMBER,vlasenica,F,25-29,382
2013,NUMBER,vukosavlje,_T,25-29,269
2013,NUMBER,vukosavlje,M,25-29,142
2013,NUMBER,vukosavlje,F,25-29,127
2013,NUMBER,gacko,_T,25-29,567
2013,NUMBER,gacko,M,25-29,302
2013,NUMBER,gacko,F,25-29,265
2013,NUMBER,grad_gradiska,_T,25-29,2965
2013,NUMBER,grad_gradiska,M,25-29,1544
2013,NUMBER,grad_gradiska,F,25-29,1421
2013,NUMBER,grad_derventa,_T,25-29,1676
2013,NUMBER,grad_derventa,M,25-29,855
2013,NUMBER,grad_derventa,F,25-29,821
2013,NUMBER,grad_doboj,_T,25-29,4281
2013,NUMBER,grad_doboj,M,25-29,2216
2013,NUMBER,grad_doboj,F,25-29,2065
2013,NUMBER,donji_zabar,_T,25-29,203
2013,NUMBER,donji_zabar,M,25-29,110
2013,NUMBER,donji_zabar,F,25-29,93
2013,NUMBER,grad_zvornik,_T,25-29,3918
2013,NUMBER,grad_zvornik,M,25-29,2007
2013,NUMBER,grad_zvornik,F,25-29,1911
2013,NUMBER,istocna_ilidza,_T,25-29,1044
2013,NUMBER,istocna_ilidza,M,25-29,542
2013,NUMBER,istocna_ilidza,F,25-29,502
2013,NUMBER,istocni_drvar,_T,25-29,4
2013,NUMBER,istocni_drvar,M,25-29,4
2013,NUMBER,istocni_drvar,F,25-29,-
2013,NUMBER,istocni_mostar,_T,25-29,8
2013,NUMBER,istocni_mostar,M,25-29,2
2013,NUMBER,istocni_mostar,F,25-29,6
2013,NUMBER,istocni_stari_grad,_T,25-29,60
2013,NUMBER,istocni_stari_grad,M,25-29,40
2013,NUMBER,istocni_stari_grad,F,25-29,20
2013,NUMBER,istocno_novo_sarajevo,_T,25-29,734
2013,NUMBER,istocno_novo_sarajevo,M,25-29,368
2013,NUMBER,istocno_novo_sarajevo,F,25-29,366
2013,NUMBER,jezero,_T,25-29,72
2013,NUMBER,jezero,M,25-29,47
2013,NUMBER,jezero,F,25-29,25
2013,NUMBER,kalinovik,_T,25-29,125
2013,NUMBER,kalinovik,M,25-29,72
2013,NUMBER,kalinovik,F,25-29,53
2013,NUMBER,knezevo,_T,25-29,551
2013,NUMBER,knezevo,M,25-29,282
