Year,UNIT_MEASURE,Teritory,Spol,Starosna dob,Value
2013,Broj,RUDO,Ž,5-9,148
2013,Broj,SOKOLAC,Oba spola,5-9,539
2013,Broj,SOKOLAC,M,5-9,273
2013,Broj,SOKOLAC,Ž,5-9,266
2013,Broj,SRBAC,Oba spola,5-9,720
2013,Broj,SRBAC,M,5-9,360
2013,Broj,SRBAC,Ž,5-9,360
2013,Broj,SREBRENICA,Oba spola,5-9,494
2013,Broj,SREBRENICA,M,5-9,242
2013,Broj,SREBRENICA,Ž,5-9,252
2013,Broj,TESLIC,Oba spola,5-9,1916
2013,Broj,TESLIC,M,5-9,1014
2013,Broj,TESLIC,Ž,5-9,902
2013,Broj,TREBINJE,Oba spola,5-9,1395
2013,Broj,TREBINJE,M,5-9,711
2013,Broj,TREBINJE,Ž,5-9,684
2013,Broj,TRNOVO,Oba spola,5-9,66
2013,Broj,TRNOVO,M,5-9,36
2013,Broj,TRNOVO,Ž,5-9,30
2013,Broj,UGLJEVIK,Oba spola,5-9,730
2013,Broj,UGLJEVIK,M,5-9,369
2013,Broj,UGLJEVIK,Ž,5-9,361
2013,Broj,FOCA,Oba spola,5-9,727
2013,Broj,FOCA,M,5-9,377
2013,Broj,FOCA,Ž,5-9,350
2013,Broj,HAN PIJESAK,Oba spola,5-9,126
2013,Broj,HAN PIJESAK,M,5-9,66
2013,Broj,HAN PIJESAK,Ž,5-9,60
2013,Broj,CAJNICE,Oba spola,5-9,209
2013,Broj,CAJNICE,M,5-9,99
2013,Broj,CAJNICE,Ž,5-9,110
2013,Broj,CELINAC,Oba spola,5-9,723
2013,Broj,CELINAC,M,5-9,372
2013,Broj,CELINAC,Ž,5-9,351
2013,Broj,SAMAC,Oba spola,5-9,669
2013,Broj,SAMAC,M,5-9,351
2013,Broj,SAMAC,Ž,5-9,318
2013,Broj,SEKOVICI,Oba spola,5-9,270
2013,Broj,SEKOVICI,M,5-9,115
2013,Broj,SEKOVICI,Ž,5-9,155
2013,Broj,SIPOVO,Oba spola,5-9,453
2013,Broj,SIPOVO,M,5-9,241
2013,Broj,SIPOVO,Ž,5-9,212
2013,Broj,REPUBLIKA SRPSKA,Oba spola,10-14,57326
2013,Broj,REPUBLIKA SRPSKA,M,10-14,29411
2013,Broj,REPUBLIKA SRPSKA,Ž,10-14,27915
2013,Broj,BANJA LUKA,Oba spola,10-14,8447
2013,Broj,BANJA LUKA,M,10-14,4330
2013,Broj,BANJA LUKA,Ž,10-14,4117
2013,Broj,BERKOVICI,Oba spola,10-14,140
2013,Broj,BERKOVICI,M,10-14,71
2013,Broj,BERKOVICI,Ž,10-14,69
2013,Broj,BIJELJINA,Oba spola,10-14,5343
2013,Broj,BIJELJINA,M,10-14,2717
2013,Broj,BIJELJINA,Ž,10-14,2626
2013,Broj,BILECA,Oba spola,10-14,608
2013,Broj,BILECA,M,10-14,294
2013,Broj,BILECA,Ž,10-14,314
2013,Broj,BRATUNAC,Oba spola,10-14,861
2013,Broj,BRATUNAC,M,10-14,450
2013,Broj,BRATUNAC,Ž,10-14,411
2013,Broj,BROD,Oba spola,10-14,771
2013,Broj,BROD,M,10-14,401
2013,Broj,BROD,Ž,10-14,370
2013,Broj,VISEGRAD,Oba spola,10-14,431
2013,Broj,VISEGRAD,M,10-14,219
2013,Broj,VISEGRAD,Ž,10-14,212
2013,Broj,VLASENICA,Oba spola,10-14,518
2013,Broj,VLASENICA,M,10-14,276
2013,Broj,VLASENICA,Ž,10-14,242
2013,Broj,VUKOSAVLJE,Oba spola,10-14,249
2013,Broj,VUKOSAVLJE,M,10-14,123
2013,Broj,VUKOSAVLJE,Ž,10-14,126
2013,Broj,GACKO,Oba spola,10-14,527
2013,Broj,GACKO,M,10-14,296
2013,Broj,GACKO,Ž,10-14,231
2013,Broj,GRADISKA,Oba spola,10-14,2332
2013,Broj,GRADISKA,M,10-14,1175
2013,Broj,GRADISKA,Ž,10-14,1157
2013,Broj,DERVENTA,Oba spola,10-14,1284
2013,Broj,DERVENTA,M,10-14,637
2013,Broj,DERVENTA,Ž,10-14,647
2013,Broj,DOBOJ,Oba spola,10-14,3251
2013,Broj,DOBOJ,M,10-14,1757
2013,Broj,DOBOJ,Ž,10-14,1494
2013,Broj,DONJI ZABAR,Oba spola,10-14,213
2013,Broj,DONJI ZABAR,M,10-14,107
2013,Broj,DONJI ZABAR,Ž,10-14,106
2013,Broj,ZVORNIK,Oba spola,10-14,2838
2013,Broj,ZVORNIK,M,10-14,1425
2013,Broj,ZVORNIK,Ž,10-14,1413
2013,Broj,ISTOCNA ILIDZA,Oba spola,10-14,654
2013,Broj,ISTOCNA ILIDZA,M,10-14,311
2013,Broj,ISTOCNA ILIDZA,Ž,10-14,343
2013,Broj,ISTOCNI DRVAR,Oba spola,10-14,-
2013,Broj,ISTOCNI DRVAR,M,10-14,-
2013,Broj,ISTOCNI DRVAR,Ž,10-14,-
2013,Broj,ISTOCNI MOSTAR,Oba spola,10-14,13
2013,Broj,ISTOCNI MOSTAR,M,10-14,8
2013,Broj,ISTOCNI MOSTAR,Ž,10-14,5
2013,Broj,ISTOCNI STARI GRAD,Oba spola,10-14,29
2013,Broj,ISTOCNI STARI GRAD,M,10-14,17
2013,Broj,ISTOCNI STARI GRAD,Ž,10-14,12
2013,Broj,ISTOCNO NOVO SARAJEVO,Oba spola,10-14,478
2013,Broj,ISTOCNO NOVO SARAJEVO,M,10-14,237
2013,Broj,ISTOCNO NOVO SARAJEVO,Ž,10-14,241
2013,Broj,JEZERO,Oba spola,10-14,49
2013,Broj,JEZERO,M,10-14,27
2013,Broj,JEZERO,Ž,10-14,22
2013,Broj,KALINOVIK,Oba spola,10-14,76
2013,Broj,KALINOVIK,M,10-14,24
2013,Broj,KALINOVIK,Ž,10-14,52
2013,Broj,KNEZEVO,Oba spola,10-14,542
2013,Broj,KNEZEVO,M,10-14,272
2013,Broj,KNEZEVO,Ž,10-14,270
2013,Broj,KOZARSKA DUBICA,Oba spola,10-14,864
2013,Broj,KOZARSKA DUBICA,M,10-14,451
2013,Broj,KOZARSKA DUBICA,Ž,10-14,413
2013,Broj,KOSTAJNICA,Oba spola,10-14,226
2013,Broj,KOSTAJNICA,M,10-14,116
2013,Broj,KOSTAJNICA,Ž,10-14,110
2013,Broj,KOTOR VAROS,Oba spola,10-14,1165
2013,Broj,KOTOR VAROS,M,10-14,615
2013,Broj,KOTOR VAROS,Ž,10-14,550
2013,Broj,KRUPA NA UNI,Oba spola,10-14,75
2013,Broj,KRUPA NA UNI,M,10-14,33
2013,Broj,KRUPA NA UNI,Ž,10-14,42
2013,Broj,KUPRES,Oba spola,10-14,14
2013,Broj,KUPRES,M,10-14,8
2013,Broj,KUPRES,Ž,10-14,6
2013,Broj,LAKTASI,Oba spola,10-14,1858
2013,Broj,LAKTASI,M,10-14,967
2013,Broj,LAKTASI,Ž,10-14,891
2013,Broj,LOPARE,Oba spola,10-14,661
2013,Broj,LOPARE,M,10-14,364
2013,Broj,LOPARE,Ž,10-14,297
2013,Broj,LJUBINJE,Oba spola,10-14,148
2013,Broj,LJUBINJE,M,10-14,79
2013,Broj,LJUBINJE,Ž,10-14,69
2013,Broj,MILICI,Oba spola,10-14,486
2013,Broj,MILICI,M,10-14,249
2013,Broj,MILICI,Ž,10-14,237
2013,Broj,MODRICA,Oba spola,10-14,1323
2013,Broj,MODRICA,M,10-14,670
2013,Broj,MODRICA,Ž,10-14,653
2013,Broj,MRKONJIC GRAD,Oba spola,10-14,840
2013,Broj,MRKONJIC GRAD,M,10-14,396
2013,Broj,MRKONJIC GRAD,Ž,10-14,444
2013,Broj,NEVESINJE,Oba spola,10-14,672
2013,Broj,NEVESINJE,M,10-14,326
2013,Broj,NEVESINJE,Ž,10-14,346
2013,Broj,NOVI GRAD,Oba spola,10-14,1166
2013,Broj,NOVI GRAD,M,10-14,641
2013,Broj,NOVI GRAD,Ž,10-14,525
2013,Broj,NOVO GORAZDE,Oba spola,10-14,81
2013,Broj,NOVO GORAZDE,M,10-14,34
2013,Broj,NOVO GORAZDE,Ž,10-14,47
2013,Broj,OSMACI,Oba spola,10-14,311
2013,Broj,OSMACI,M,10-14,155
2013,Broj,OSMACI,Ž,10-14,156
2013,Broj,OSTRA LUKA,Oba spola,10-14,163
2013,Broj,OSTRA LUKA,M,10-14,90
2013,Broj,OSTRA LUKA,Ž,10-14,73
2013,Broj,PALE,Oba spola,10-14,942
2013,Broj,PALE,M,10-14,504
2013,Broj,PALE,Ž,10-14,438
2013,Broj,PELAGICEVO,Oba spola,10-14,181
2013,Broj,PELAGICEVO,M,10-14,92
2013,Broj,PELAGICEVO,Ž,10-14,89
2013,Broj,PETROVAC,Oba spola,10-14,21
2013,Broj,PETROVAC,M,10-14,9
2013,Broj,PETROVAC,Ž,10-14,12
2013,Broj,PETROVO,Oba spola,10-14,256
2013,Broj,PETROVO,M,10-14,120
2013,Broj,PETROVO,Ž,10-14,136
2013,Broj,PRIJEDOR,Oba spola,10-14,3643
2013,Broj,PRIJEDOR,M,10-14,1861
2013,Broj,PRIJEDOR,Ž,10-14,1782
2013,Broj,PRNJAVOR,Oba spola,10-14,1828
2013,Broj,PRNJAVOR,M,10-14,926
2013,Broj,PRNJAVOR,Ž,10-14,902
2013,Broj,RIBNIK,Oba spola,10-14,307
2013,Broj,RIBNIK,M,10-14,151
2013,Broj,RIBNIK,Ž,10-14,156
2013,Broj,ROGATICA,Oba spola,10-14,409
2013,Broj,ROGATICA,M,10-14,207
2013,Broj,ROGATICA,Ž,10-14,202
2013,Broj,RUDO,Oba spola,10-14,297
2013,Broj,RUDO,M,10-14,157
2013,Broj,RUDO,Ž,10-14,140
2013,Broj,SOKOLAC,Oba spola,10-14,539
2013,Broj,SOKOLAC,M,10-14,287
2013,Broj,SOKOLAC,Ž,10-14,252
2013,Broj,SRBAC,Oba spola,10-14,853
2013,Broj,SRBAC,M,10-14,448
2013,Broj,SRBAC,Ž,10-14,405
2013,Broj,SREBRENICA,Oba spola,10-14,503
2013,Broj,SREBRENICA,M,10-14,273
2013,Broj,SREBRENICA,Ž,10-14,230
2013,Broj,TESLIC,Oba spola,10-14,2064
2013,Broj,TESLIC,M,10-14,1026
2013,Broj,TESLIC,Ž,10-14,1038
2013,Broj,TREBINJE,Oba spola,10-14,1465
2013,Broj,TREBINJE,M,10-14,759
2013,Broj,TREBINJE,Ž,10-14,706
2013,Broj,TRNOVO,Oba spola,10-14,68
2013,Broj,TRNOVO,M,10-14,39
2013,Broj,TRNOVO,Ž,10-14,29
2013,Broj,UGLJEVIK,Oba spola,10-14,756
2013,Broj,UGLJEVIK,M,10-14,378
2013,Broj,UGLJEVIK,Ž,10-14,378
2013,Broj,FOCA,Oba spola,10-14,759
2013,Broj,FOCA,M,10-14,379
2013,Broj,FOCA,Ž,10-14,380
2013,Broj,HAN PIJESAK,Oba spola,10-14,127
2013,Broj,HAN PIJESAK,M,10-14,67
2013,Broj,HAN PIJESAK,Ž,10-14,60
2013,Broj,CAJNICE,Oba spola,10-14,224
2013,Broj,CAJNICE,M,10-14,124
2013,Broj,CAJNICE,Ž,10-14,100
2013,Broj,CELINAC,Oba spola,10-14,784
2013,Broj,CELINAC,M,10-14,414
2013,Broj,CELINAC,Ž,10-14,370
2013,Broj,SAMAC,Oba spola,10-14,764
2013,Broj,SAMAC,M,10-14,396
2013,Broj,SAMAC,Ž,10-14,368
2013,Broj,SEKOVICI,Oba spola,10-14,291
2013,Broj,SEKOVICI,M,10-14,158
2013,Broj,SEKOVICI,Ž,10-14,133
2013,Broj,SIPOVO,Oba spola,10-14,538
2013,Broj,SIPOVO,M,10-14,268
2013,Broj,SIPOVO,Ž,10-14,270
2013,Broj,REPUBLIKA SRPSKA,Oba spola,15-19,70815
2013,Broj,REPUBLIKA SRPSKA,M,15-19,36577
2013,Broj,REPUBLIKA SRPSKA,Ž,15-19,34238
2013,Broj,BANJA LUKA,Oba spola,15-19,10287
2013,Broj,BANJA LUKA,M,15-19,5233
2013,Broj,BANJA LUKA,Ž,15-19,5054
2013,Broj,BERKOVICI,Oba spola,15-19,90
2013,Broj,BERKOVICI,M,15-19,48
2013,Broj,BERKOVICI,Ž,15-19,42
2013,Broj,BIJELJINA,Oba spola,15-19,6125
2013,Broj,BIJELJINA,M,15-19,3214
2013,Broj,BIJELJINA,Ž,15-19,2911
2013,Broj,BILECA,Oba spola,15-19,763
2013,Broj,BILECA,M,15-19,426
2013,Broj,BILECA,Ž,15-19,337
2013,Broj,BRATUNAC,Oba spola,15-19,1137
2013,Broj,BRATUNAC,M,15-19,598
2013,Broj,BRATUNAC,Ž,15-19,539
2013,Broj,BROD,Oba spola,15-19,944
2013,Broj,BROD,M,15-19,499
2013,Broj,BROD,Ž,15-19,445
2013,Broj,VISEGRAD,Oba spola,15-19,538
2013,Broj,VISEGRAD,M,15-19,269
2013,Broj,VISEGRAD,Ž,15-19,269
2013,Broj,VLASENICA,Oba spola,15-19,711
2013,Broj,VLASENICA,M,15-19,355
2013,Broj,VLASENICA,Ž,15-19,356
2013,Broj,VUKOSAVLJE,Oba spola,15-19,270
2013,Broj,VUKOSAVLJE,M,15-19,151
2013,Broj,VUKOSAVLJE,Ž,15-19,119
2013,Broj,GACKO,Oba spola,15-19,626
2013,Broj,GACKO,M,15-19,319
2013,Broj,GACKO,Ž,15-19,307
2013,Broj,GRADISKA,Oba spola,15-19,3087
2013,Broj,GRADISKA,M,15-19,1586
2013,Broj,GRADISKA,Ž,15-19,1501
2013,Broj,DERVENTA,Oba spola,15-19,1604
2013,Broj,DERVENTA,M,15-19,847
2013,Broj,DERVENTA,Ž,15-19,757
2013,Broj,DOBOJ,Oba spola,15-19,4019
2013,Broj,DOBOJ,M,15-19,2031
2013,Broj,DOBOJ,Ž,15-19,1988
2013,Broj,DONJI ZABAR,Oba spola,15-19,227
2013,Broj,DONJI ZABAR,M,15-19,111
2013,Broj,DONJI ZABAR,Ž,15-19,116
2013,Broj,ZVORNIK,Oba spola,15-19,3264
2013,Broj,ZVORNIK,M,15-19,1724
2013,Broj,ZVORNIK,Ž,15-19,1540
2013,Broj,ISTOCNA ILIDZA,Oba spola,15-19,802
2013,Broj,ISTOCNA ILIDZA,M,15-19,409
2013,Broj,ISTOCNA ILIDZA,Ž,15-19,393
2013,Broj,ISTOCNI DRVAR,Oba spola,15-19,2
2013,Broj,ISTOCNI DRVAR,M,15-19,1
2013,Broj,ISTOCNI DRVAR,Ž,15-19,1
2013,Broj,ISTOCNI MOSTAR,Oba spola,15-19,13
2013,Broj,ISTOCNI MOSTAR,M,15-19,9
2013,Broj,ISTOCNI MOSTAR,Ž,15-19,4
2013,Broj,ISTOCNI STARI GRAD,Oba spola,15-19,48
2013,Broj,ISTOCNI STARI GRAD,M,15-19,22
2013,Broj,ISTOCNI STARI GRAD,Ž,15-19,26
2013,Broj,ISTOCNO NOVO SARAJEVO,Oba spola,15-19,603
2013,Broj,ISTOCNO NOVO SARAJEVO,M,15-19,310
2013,Broj,ISTOCNO NOVO SARAJEVO,Ž,15-19,293
2013,Broj,JEZERO,Oba spola,15-19,76
2013,Broj,JEZERO,M,15-19,35
2013,Broj,JEZERO,Ž,15-19,41
2013,Broj,KALINOVIK,Oba spola,15-19,88
2013,Broj,KALINOVIK,M,15-19,36
2013,Broj,KALINOVIK,Ž,15-19,52
2013,Broj,KNEZEVO,Oba spola,15-19,604
2013,Broj,KNEZEVO,M,15-19,301
2013,Broj,KNEZEVO,Ž,15-19,303
2013,Broj,KOZARSKA DUBICA,Oba spola,15-19,1163
2013,Broj,KOZARSKA DUBICA,M,15-19,602
2013,Broj,KOZARSKA DUBICA,Ž,15-19,561
2013,Broj,KOSTAJNICA,Oba spola,15-19,349
2013,Broj,KOSTAJNICA,M,15-19,180
2013,Broj,KOSTAJNICA,Ž,15-19,169
2013,Broj,KOTOR VAROS,Oba spola,15-19,1375
2013,Broj,KOTOR VAROS,M,15-19,722
2013,Broj,KOTOR VAROS,Ž,15-19,653
2013,Broj,KRUPA NA UNI,Oba spola,15-19,101
2013,Broj,KRUPA NA UNI,M,15-19,54
2013,Broj,KRUPA NA UNI,Ž,15-19,47
2013,Broj,KUPRES,Oba spola,15-19,9
2013,Broj,KUPRES,M,15-19,6
2013,Broj,KUPRES,Ž,15-19,3
2013,Broj,LAKTASI,Oba spola,15-19,2145
2013,Broj,LAKTASI,M,15-19,1126
2013,Broj,LAKTASI,Ž,15-19,1019
2013,Broj,LOPARE,Oba spola,15-19,907
2013,Broj,LOPARE,M,15-19,446
2013,Broj,LOPARE,Ž,15-19,461
2013,Broj,LJUBINJE,Oba spola,15-19,199
2013,Broj,LJUBINJE,M,15-19,99
2013,Broj,LJUBINJE,Ž,15-19,100
2013,Broj,MILICI,Oba spola,15-19,725
2013,Broj,MILICI,M,15-19,375
2013,Broj,MILICI,Ž,15-19,350
2013,Broj,MODRICA,Oba spola,15-19,1509
2013,Broj,MODRICA,M,15-19,764
2013,Broj,MODRICA,Ž,15-19,745
2013,Broj,MRKONJIC GRAD,Oba spola,15-19,945
2013,Broj,MRKONJIC GRAD,M,15-19,534
2013,Broj,MRKONJIC GRAD,Ž,15-19,411
2013,Broj,NEVESINJE,Oba spola,15-19,769
2013,Broj,NEVESINJE,M,15-19,385
2013,Broj,NEVESINJE,Ž,15-19,384
2013,Broj,NOVI GRAD,Oba spola,15-19,1527
2013,Broj,NOVI GRAD,M,15-19,792
2013,Broj,NOVI GRAD,Ž,15-19,735
2013,Broj,NOVO GORAZDE,Oba spola,15-19,130
2013,Broj,NOVO GORAZDE,M,15-19,63
2013,Broj,NOVO GORAZDE,Ž,15-19,67
2013,Broj,OSMACI,Oba spola,15-19,384
2013,Broj,OSMACI,M,15-19,198
2013,Broj,OSMACI,Ž,15-19,186
2013,Broj,OSTRA LUKA,Oba spola,15-19,209
2013,Broj,OSTRA LUKA,M,15-19,109
2013,Broj,OSTRA LUKA,Ž,15-19,100
2013,Broj,PALE,Oba spola,15-19,1281
2013,Broj,PALE,M,15-19,632
2013,Broj,PALE,Ž,15-19,649
2013,Broj,PELAGICEVO,Oba spola,15-19,224
2013,Broj,PELAGICEVO,M,15-19,119
2013,Broj,PELAGICEVO,Ž,15-19,105
2013,Broj,PETROVAC,Oba spola,15-19,13
2013,Broj,PETROVAC,M,15-19,7
2013,Broj,PETROVAC,Ž,15-19,6
2013,Broj,PETROVO,Oba spola,15-19,338
2013,Broj,PETROVO,M,15-19,184
2013,Broj,PETROVO,Ž,15-19,154
2013,Broj,PRIJEDOR,Oba spola,15-19,4980
2013,Broj,PRIJEDOR,M,15-19,2532
2013,Broj,PRIJEDOR,Ž,15-19,2448
2013,Broj,PRNJAVOR,Oba spola,15-19,2250
2013,Broj,PRNJAVOR,M,15-19,1221
2013,Broj,PRNJAVOR,Ž,15-19,1029
2013,Broj,RIBNIK,Oba spola,15-19,335
2013,Broj,RIBNIK,M,15-19,160
2013,Broj,RIBNIK,Ž,15-19,175
2013,Broj,ROGATICA,Oba spola,15-19,586
2013,Broj,ROGATICA,M,15-19,318
2013,Broj,ROGATICA,Ž,15-19,268
2013,Broj,RUDO,Oba spola,15-19,372
2013,Broj,RUDO,M,15-19,193
2013,Broj,RUDO,Ž,15-19,179
2013,Broj,SOKOLAC,Oba spola,15-19,648
2013,Broj,SOKOLAC,M,15-19,329
2013,Broj,SOKOLAC,Ž,15-19,319
2013,Broj,SRBAC,Oba spola,15-19,998
2013,Broj,SRBAC,M,15-19,512
2013,Broj,SRBAC,Ž,15-19,486
2013,Broj,SREBRENICA,Oba spola,15-19,737
2013,Broj,SREBRENICA,M,15-19,396
2013,Broj,SREBRENICA,Ž,15-19,341
2013,Broj,TESLIC,Oba spola,15-19,2479
2013,Broj,TESLIC,M,15-19,1269
2013,Broj,TESLIC,Ž,15-19,1210
2013,Broj,TREBINJE,Oba spola,15-19,1593
2013,Broj,TREBINJE,M,15-19,834
2013,Broj,TREBINJE,Ž,15-19,759
2013,Broj,TRNOVO,Oba spola,15-19,97
2013,Broj,TRNOVO,M,15-19,40
2013,Broj,TRNOVO,Ž,15-19,57
2013,Broj,UGLJEVIK,Oba spola,15-19,903
2013,Broj,UGLJEVIK,M,15-19,469
2013,Broj,UGLJEVIK,Ž,15-19,434
2013,Broj,FOCA,Oba spola,15-19,1066
2013,Broj,FOCA,M,15-19,570
2013,Broj,FOCA,Ž,15-19,496
2013,Broj,HAN PIJESAK,Oba spola,15-19,209
2013,Broj,HAN PIJESAK,M,15-19,85
2013,Broj,HAN PIJESAK,Ž,15-19,124
2013,Broj,CAJNICE,Oba spola,15-19,291
2013,Broj,CAJNICE,M,15-19,164
2013,Broj,CAJNICE,Ž,15-19,127
2013,Broj,CELINAC,Oba spola,15-19,1097
2013,Broj,CELINAC,M,15-19,562
2013,Broj,CELINAC,Ž,15-19,535
2013,Broj,SAMAC,Oba spola,15-19,1002
2013,Broj,SAMAC,M,15-19,497
2013,Broj,SAMAC,Ž,15-19,505
2013,Broj,SEKOVICI,Oba spola,15-19,369
2013,Broj,SEKOVICI,M,15-19,181
2013,Broj,SEKOVICI,Ž,15-19,188
2013,Broj,SIPOVO,Oba spola,15-19,573
2013,Broj,SIPOVO,M,15-19,314
2013,Broj,SIPOVO,Ž,15-19,259
2013,Broj,REPUBLIKA SRPSKA,Oba spola,20-24,65363
2013,Broj,REPUBLIKA SRPSKA,M,20-24,33893
2013,Broj,REPUBLIKA SRPSKA,Ž,20-24,31470
2013,Broj,BANJA LUKA,Oba spola,20-24,10117
2013,Broj,BANJA LUKA,M,20-24,4996
2013,Broj,BANJA LUKA,Ž,20-24,5121
2013,Broj,BERKOVICI,Oba spola,20-24,79
2013,Broj,BERKOVICI,M,20-24,39
2013,Broj,BERKOVICI,Ž,20-24,40
2013,Broj,BIJELJINA,Oba spola,20-24,5809
2013,Broj,BIJELJINA,M,20-24,2975
2013,Broj,BIJELJINA,Ž,20-24,2834
2013,Broj,BILECA,Oba spola,20-24,603
2013,Broj,BILECA,M,20-24,313
2013,Broj,BILECA,Ž,20-24,290
2013,Broj,BRATUNAC,Oba spola,20-24,1167
2013,Broj,BRATUNAC,M,20-24,634
2013,Broj,BRATUNAC,Ž,20-24,533
2013,Broj,BROD,Oba spola,20-24,824
2013,Broj,BROD,M,20-24,422
2013,Broj,BROD,Ž,20-24,402
2013,Broj,VISEGRAD,Oba spola,20-24,490
2013,Broj,VISEGRAD,M,20-24,276
2013,Broj,VISEGRAD,Ž,20-24,214
2013,Broj,VLASENICA,Oba spola,20-24,612
2013,Broj,VLASENICA,M,20-24,300
2013,Broj,VLASENICA,Ž,20-24,312
2013,Broj,VUKOSAVLJE,Oba spola,20-24,256
2013,Broj,VUKOSAVLJE,M,20-24,139
2013,Broj,VUKOSAVLJE,Ž,20-24,117
2013,Broj,GACKO,Oba spola,20-24,428
2013,Broj,GACKO,M,20-24,232
2013,Broj,GACKO,Ž,20-24,196
2013,Broj,GRADISKA,Oba spola,20-24,2638
2013,Broj,GRADISKA,M,20-24,1393
2013,Broj,GRADISKA,Ž,20-24,1245
2013,Broj,DERVENTA,Oba spola,20-24,1350
2013,Broj,DERVENTA,M,20-24,716
2013,Broj,DERVENTA,Ž,20-24,634
2013,Broj,DOBOJ,Oba spola,20-24,3593
2013,Broj,DOBOJ,M,20-24,1875
2013,Broj,DOBOJ,Ž,20-24,1718
2013,Broj,DONJI ZABAR,Oba spola,20-24,218
2013,Broj,DONJI ZABAR,M,20-24,116
2013,Broj,DONJI ZABAR,Ž,20-24,102
2013,Broj,ZVORNIK,Oba spola,20-24,3358
2013,Broj,ZVORNIK,M,20-24,1817
2013,Broj,ZVORNIK,Ž,20-24,1541
2013,Broj,ISTOCNA ILIDZA,Oba spola,20-24,808
2013,Broj,ISTOCNA ILIDZA,M,20-24,412
2013,Broj,ISTOCNA ILIDZA,Ž,20-24,396
2013,Broj,ISTOCNI DRVAR,Oba spola,20-24,3
2013,Broj,ISTOCNI DRVAR,M,20-24,1
2013,Broj,ISTOCNI DRVAR,Ž,20-24,2
2013,Broj,ISTOCNI MOSTAR,Oba spola,20-24,10
2013,Broj,ISTOCNI MOSTAR,M,20-24,8
2013,Broj,ISTOCNI MOSTAR,Ž,20-24,2
2013,Broj,ISTOCNI STARI GRAD,Oba spola,20-24,48
2013,Broj,ISTOCNI STARI GRAD,M,20-24,28
2013,Broj,ISTOCNI STARI GRAD,Ž,20-24,20
2013,Broj,ISTOCNO NOVO SARAJEVO,Oba spola,20-24,586
2013,Broj,ISTOCNO NOVO SARAJEVO,M,20-24,289
2013,Broj,ISTOCNO NOVO SARAJEVO,Ž,20-24,297
2013,Broj,JEZERO,Oba spola,20-24,61
2013,Broj,JEZERO,M,20-24,33
2013,Broj,JEZERO,Ž,20-24,28
2013,Broj,KALINOVIK,Oba spola,20-24,98
2013,Broj,KALINOVIK,M,20-24,55
2013,Broj,KALINOVIK,Ž,20-24,43
2013,Broj,KNEZEVO,Oba spola,20-24,535
2013,Broj,KNEZEVO,M,20-24,286
2013,Broj,KNEZEVO,Ž,20-24,249
2013,Broj,KOZARSKA DUBICA,Oba spola,20-24,1073
2013,Broj,KOZARSKA DUBICA,M,20-24,580
2013,Broj,KOZARSKA DUBICA,Ž,20-24,493
2013,Broj,KOSTAJNICA,Oba spola,20-24,308
2013,Broj,KOSTAJNICA,M,20-24,165
2013,Broj,KOSTAJNICA,Ž,20-24,143
2013,Broj,KOTOR VAROS,Oba spola,20-24,1286
2013,Broj,KOTOR VAROS,M,20-24,675
2013,Broj,KOTOR VAROS,Ž,20-24,611
2013,Broj,KRUPA NA UNI,Oba spola,20-24,76
2013,Broj,KRUPA NA UNI,M,20-24,47
2013,Broj,KRUPA NA UNI,Ž,20-24,29
2013,Broj,KUPRES,Oba spola,20-24,8
2013,Broj,KUPRES,M,20-24,5
2013,Broj,KUPRES,Ž,20-24,3
2013,Broj,LAKTASI,Oba spola,20-24,1983
2013,Broj,LAKTASI,M,20-24,1032
2013,Broj,LAKTASI,Ž,20-24,951
2013,Broj,LOPARE,Oba spola,20-24,841
2013,Broj,LOPARE,M,20-24,437
2013,Broj,LOPARE,Ž,20-24,404
2013,Broj,LJUBINJE,Oba spola,20-24,169
2013,Broj,LJUBINJE,M,20-24,99
2013,Broj,LJUBINJE,Ž,20-24,70
2013,Broj,MILICI,Oba spola,20-24,682
2013,Broj,MILICI,M,20-24,379
2013,Broj,MILICI,Ž,20-24,303
2013,Broj,MODRICA,Oba spola,20-24,1310
2013,Broj,MODRICA,M,20-24,665
2013,Broj,MODRICA,Ž,20-24,645
2013,Broj,MRKONJIC GRAD,Oba spola,20-24,755
2013,Broj,MRKONJIC GRAD,M,20-24,395
2013,Broj,MRKONJIC GRAD,Ž,20-24,360
2013,Broj,NEVESINJE,Oba spola,20-24,631
2013,Broj,NEVESINJE,M,20-24,333
2013,Broj,NEVESINJE,Ž,20-24,298
2013,Broj,NOVI GRAD,Oba spola,20-24,1405
2013,Broj,NOVI GRAD,M,20-24,742
2013,Broj,NOVI GRAD,Ž,20-24,663
2013,Broj,NOVO GORAZDE,Oba spola,20-24,176
2013,Broj,NOVO GORAZDE,M,20-24,103
2013,Broj,NOVO GORAZDE,Ž,20-24,73
2013,Broj,OSMACI,Oba spola,20-24,390
2013,Broj,OSMACI,M,20-24,192
2013,Broj,OSMACI,Ž,20-24,198
2013,Broj,OSTRA LUKA,Oba spola,20-24,99
2013,Broj,OSTRA LUKA,M,20-24,49
2013,Broj,OSTRA LUKA,Ž,20-24,50
2013,Broj,PALE,Oba spola,20-24,1350
2013,Broj,PALE,M,20-24,657
2013,Broj,PALE,Ž,20-24,693
2013,Broj,PELAGICEVO,Oba spola,20-24,175
2013,Broj,PELAGICEVO,M,20-24,102
